Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
MT621605.1,rrn23,genomic DNA,2809,Litsea glutinosa,465709-1,Lauraceae,Litsea,glutinosa,,False,Litsea glutinosa,136122
NC_050365.1,rrn23,genomic DNA,2804,Litsea glutinosa,465709-1,Lauraceae,Litsea,glutinosa,,False,Litsea glutinosa,136122
MW802255.1,rrn23,genomic DNA,2811,Litsea ichangensis,465745-1,Lauraceae,Litsea,ichangensis,,False,Litsea ichangensis,943094
MG581454.1,rrn23,genomic DNA,2811,Litsea japonica,465755-1,Lauraceae,Litsea,japonica,,False,Litsea japonica,29744
NC_045267.1,rrn23,genomic DNA,2811,Litsea japonica,465755-1,Lauraceae,Litsea,japonica,,False,Litsea japonica,29744
MT621575.1,rrn23,genomic DNA,2809,Litsea liyuyingii,465799-1,Lauraceae,Litsea,liyuyingii,,False,Litsea liyuyingi,344086
NC_050349.1,rrn23,genomic DNA,2809,Litsea martabanica,465828-1,Lauraceae,Litsea,martabanica,,False,Litsea garrettii,344085
MN698967.1,rrn23,genomic DNA,2809,Litsea martabanica,465828-1,Lauraceae,Litsea,martabanica,,False,Litsea garrettii,344085
NC_050366.1,rrn23,genomic DNA,2811,Litsea mollis,465851-1,Lauraceae,Litsea,mollis,,False,Litsea mollis,1679282
MN428462.1,rrn23,genomic DNA,2811,Litsea mollis,465851-1,Lauraceae,Litsea,mollis,,False,Litsea mollis,1679282
MT621648.1,rrn23,genomic DNA,2809,Litsea monopetala,465855-1,Lauraceae,Litsea,monopetala,,False,Litsea monopetala,344080
NC_050367.1,rrn23,genomic DNA,2804,Litsea monopetala,465855-1,Lauraceae,Litsea,monopetala,,False,Litsea monopetala,344080
MW802256.1,rrn23,genomic DNA,2811,Litsea moupinensis,465862-1,Lauraceae,Litsea,moupinensis,,False,Litsea moupinensis,2606805
MW802257.1,rrn23,genomic DNA,2811,Litsea populifolia,465956-1,Lauraceae,Litsea,populifolia,,False,Litsea populifolia,2606807
MN428464.1,rrn23,genomic DNA,2804,Litsea pungens,465975-1,Lauraceae,Litsea,pungens,,False,Litsea pungens,943095
NC_050368.1,rrn23,genomic DNA,2804,Litsea pungens,465975-1,Lauraceae,Litsea,pungens,,False,Litsea pungens,943095
MW802258.1,rrn23,genomic DNA,2811,Litsea rubescens,465997-1,Lauraceae,Litsea,rubescens,,False,Litsea rubescens,344078
MT621614.1,rrn23,genomic DNA,2809,Litsea rubescens,465997-1,Lauraceae,Litsea,rubescens,,False,Litsea rubescens,344078
MW802259.1,rrn23,genomic DNA,2811,Litsea sericea,466025-1,Lauraceae,Litsea,sericea,,False,Litsea sericea,344079
MT621622.1,rrn23,genomic DNA,2809,Litsea sericea,466025-1,Lauraceae,Litsea,sericea,,False,Litsea sericea,344079
MN428465.1,rrn23,genomic DNA,2804,Litsea szemaois,77077521-1,Lauraceae,Litsea,szemaois,,False,Litsea szemaois,1679436
NC_050369.1,rrn23,genomic DNA,2804,Litsea szemaois,77077521-1,Lauraceae,Litsea,szemaois,,False,Litsea szemaois,1679436
MT621574.1,rrn23,genomic DNA,2809,Litsea tibetana,466068-1,Lauraceae,Litsea,tibetana,,False,Litsea tibetana,2745579
MW802260.1,rrn23,genomic DNA,2811,Litsea tsinlingensis,466082-1,Lauraceae,Litsea,tsinlingensis,,False,Litsea tsinlingensis,2291135
MW802261.1,rrn23,genomic DNA,2811,Litsea veitchiana,466100-1,Lauraceae,Litsea,veitchiana,,False,Litsea veitchiana,2606808
NC_028074.1,rrn23,genomic DNA,2804,Machilus balansae,77078606-1,Lauraceae,Machilus,balansae,,False,Machilus balansae,1720319
KT348517.1,rrn23,genomic DNA,2804,Machilus balansae,77078606-1,Lauraceae,Machilus,balansae,,False,Machilus balansae,1720319
MT621635.1,rrn23,genomic DNA,2809,Machilus duthiei,466165-1,Lauraceae,Machilus,duthiei,,False,Machilus duthiei,1043459
MW368985.1,rrn23,genomic DNA,2804,Machilus grijsii,466180-1,Lauraceae,Machilus,grijsii,,False,Machilus grijsii,136126
MT621593.1,rrn23,genomic DNA,2809,Machilus minutiflora,77112666-1,Lauraceae,Machilus,minutiflora,,False,Machilus minutiflora,1679399
MT621596.1,rrn23,genomic DNA,2809,Machilus pauhoi,466241-1,Lauraceae,Machilus,pauhoi,,False,Machilus pauhoi,460778
NC_038203.1,rrn23,genomic DNA,2804,Machilus pauhoi,466241-1,Lauraceae,Machilus,pauhoi,,False,Machilus pauhoi,460778
MW429833.1,rrn23,genomic DNA,2804,Machilus robusta,466257-1,Lauraceae,Machilus,robusta,,False,Machilus robusta,460780
MT621629.1,rrn23,genomic DNA,2809,Machilus rufipes,466258-1,Lauraceae,Machilus,rufipes,,False,Machilus rufipes,943099
MT621603.1,rrn23,genomic DNA,2809,Machilus sp.,21446-1,Lauraceae,Machilus,,,False,Machilus sp. ZF59,2745556
MT621618.1,rrn23,genomic DNA,2809,Machilus sp.,21446-1,Lauraceae,Machilus,,,False,Machilus sp. ZF14,2745553
MH178404.1,rrn23,genomic DNA,2804,Machilus thunbergii,466273-1,Lauraceae,Machilus,thunbergii,,False,Machilus thunbergii,128685
NC_038204.1,rrn23,genomic DNA,2804,Machilus thunbergii,466273-1,Lauraceae,Machilus,thunbergii,,False,Machilus thunbergii,128685
MT621610.1,rrn23,genomic DNA,2809,Machilus yunnanensis,466280-1,Lauraceae,Machilus,yunnanensis,,False,Machilus yunnanensis,325536
KT348516.1,rrn23,genomic DNA,2804,Machilus yunnanensis,466280-1,Lauraceae,Machilus,yunnanensis,,False,Machilus yunnanensis,325536
MF939340.1,rrn23,genomic DNA,2811,Nectandra angustifolia,466632-1,Lauraceae,Nectandra,angustifolia,,False,Nectandra angustifolia,2039883
MF939344.1,rrn23,genomic DNA,2811,Neocinnamomum caudatum,466907-1,Lauraceae,Neocinnamomum,caudatum,,False,Neocinnamomum caudatum,684741
MT621645.1,rrn23,genomic DNA,2809,Neocinnamomum caudatum,466907-1,Lauraceae,Neocinnamomum,caudatum,,False,Neocinnamomum caudatum,684741
MT621607.1,rrn23,genomic DNA,2809,Neocinnamomum delavayi,466909-1,Lauraceae,Neocinnamomum,delavayi,,False,Neocinnamomum delavayi,684742
MF939345.1,rrn23,genomic DNA,2811,Neocinnamomum lecomtei,466912-1,Lauraceae,Neocinnamomum,lecomtei,,False,Neocinnamomum lecomtei,684744
MF686120.1,rrn23,genomic DNA,2804,Neocinnamomum mekongense,466913-1,Lauraceae,Neocinnamomum,mekongense,,False,Neocinnamomum mekongense,128653
NC_039718.1,rrn23,genomic DNA,2804,Neocinnamomum mekongense,466913-1,Lauraceae,Neocinnamomum,mekongense,,False,Neocinnamomum mekongense,128653
MW845678.2,rrn23,genomic DNA,2804,Neolitsea aciculata,466918-1,Lauraceae,Neolitsea,aciculata,,False,Neolitsea aciculata,384321
MT621638.1,rrn23,genomic DNA,2809,Neolitsea homilantha,466971-1,Lauraceae,Neolitsea,homilantha,,False,Neolitsea homilantha,344105
MT621611.1,rrn23,genomic DNA,2809,Neolitsea levinei,466991-1,Lauraceae,Neolitsea,levinei,,False,Neolitsea levinei,155303
MN428466.1,rrn23,genomic DNA,2804,Neolitsea pallens,467007-1,Lauraceae,Neolitsea,pallens,,False,Neolitsea pallens,344110
NC_050370.1,rrn23,genomic DNA,2804,Neolitsea pallens,467007-1,Lauraceae,Neolitsea,pallens,,False,Neolitsea pallens,344110
MW465540.1,rrn23,genomic DNA,2811,Neolitsea sericea,467023-1,Lauraceae,Neolitsea,sericea,,False,Neolitsea sericea,128655
MF939341.1,rrn23,genomic DNA,2811,Neolitsea sericea,467023-1,Lauraceae,Neolitsea,sericea,,False,Neolitsea sericea,128655
MT621625.1,rrn23,genomic DNA,2809,Neolitsea sp.,1063086-2,Lauraceae,Neolitsea,,,False,Neolitsea sp. GLQ34,2745550
MH729378.1,rrn23,genomic DNA,2804,Parasassafras confertiflora,914393-1,Lauraceae,Parasassafras,confertiflora,,False,Parasassafras confertiflorum,128681
NC_042696.1,rrn23,genomic DNA,2804,Parasassafras confertiflora,914393-1,Lauraceae,Parasassafras,confertiflora,,False,Parasassafras confertiflorum,128681
MT621589.1,rrn23,genomic DNA,2809,Persea americana,325643-2,Lauraceae,Persea,americana,,False,Persea americana,3435
NC_031189.1,rrn23,genomic DNA,2804,Persea americana,325643-2,Lauraceae,Persea,americana,,False,Persea americana,3435
MT621604.1,rrn23,genomic DNA,2809,Phoebe bournei,468305-1,Lauraceae,Phoebe,bournei,,False,Phoebe bournei,460784
MF315088.1,rrn23,genomic DNA,2804,Phoebe bournei,468305-1,Lauraceae,Phoebe,bournei,,False,Phoebe bournei,460784
MT621644.1,rrn23,genomic DNA,2809,Phoebe cavaleriei,60472339-2,Lauraceae,Phoebe,cavaleriei,,False,Phoebe cavaleriei,2746698
KY346511.1,rrn23,genomic DNA,2804,Phoebe chekiangensis,77067542-1,Lauraceae,Phoebe,chekiangensis,,False,Phoebe chekiangensis,610235
NC_034925.1,rrn23,genomic DNA,2804,Phoebe chekiangensis,77067542-1,Lauraceae,Phoebe,chekiangensis,,False,Phoebe chekiangensis,610235
MT621581.1,rrn23,genomic DNA,2809,Phoebe faberi,468341-1,Lauraceae,Phoebe,faberi,,False,Machilus faberi,1053125
NC_031190.1,rrn23,genomic DNA,2804,Phoebe faberi,468341-1,Lauraceae,Phoebe,faberi,,False,Phoebe omeiensis,1898257
MT621612.1,rrn23,genomic DNA,2809,Phoebe hui,468369-1,Lauraceae,Phoebe,hui,,False,Phoebe hui,460785
NC_039620.1,rrn23,genomic DNA,2809,Phoebe neurantha,468419-1,Lauraceae,Phoebe,neurantha,,False,Phoebe neurantha,590039
MH394352.1,rrn23,genomic DNA,2809,Phoebe neurantha,468419-1,Lauraceae,Phoebe,neurantha,,False,Phoebe neurantha,590039
MN698968.1,rrn23,genomic DNA,2809,Phoebe puwenensis,928330-1,Lauraceae,Phoebe,puwenensis,,False,Phoebe puwenensis,325546
NC_050171.1,rrn23,genomic DNA,2809,Phoebe puwenensis,928330-1,Lauraceae,Phoebe,puwenensis,,False,Phoebe puwenensis,325546
MT621646.1,rrn23,genomic DNA,2809,Phoebe sheareri,468476-1,Lauraceae,Phoebe,sheareri,,False,Phoebe sheareri,460789
MT621630.1,rrn23,genomic DNA,2809,Phoebe sheareri,468476-1,Lauraceae,Phoebe,sheareri,,False,Phoebe sheareri,460789
MT621643.1,rrn23,genomic DNA,2809,Phoebe sp.,30021606-2,Lauraceae,Phoebe,,,False,Phoebe sp. ZF55,2745554
MT621606.1,rrn23,genomic DNA,2809,Phoebe yunnanensis,468506-1,Lauraceae,Phoebe,yunnanensis,,False,Phoebe yunnanensis,2745580
MT621579.1,rrn23,genomic DNA,2809,Phoebe zhennan,468507-1,Lauraceae,Phoebe,zhennan,,False,Phoebe zhennan,943101
MH033832.1,rrn23,genomic DNA,2804,Phoebe zhennan,468507-1,Lauraceae,Phoebe,zhennan,,False,Phoebe zhennan,943101
MT720950.1,rrn23,genomic DNA,2804,Potameia microphylla,468565-1,Lauraceae,Potameia,microphylla,,False,Potameia microphylla,128693
NC_051913.1,rrn23,genomic DNA,2804,Potameia microphylla,468565-1,Lauraceae,Potameia,microphylla,,False,Potameia microphylla,128693
MT621642.1,rrn23,genomic DNA,2809,Sassafras albidum,468624-1,Lauraceae,Sassafras,albidum,,False,Sassafras albidum,46945
MG581455.1,rrn23,genomic DNA,2811,Sassafras tzumu,468639-1,Lauraceae,Sassafras,tzumu,,False,Sassafras tzumu,128701
NC_045268.1,rrn23,genomic DNA,2811,Sassafras tzumu,468639-1,Lauraceae,Sassafras,tzumu,,False,Sassafras tzumu,128701
NC_051914.1,rrn23,genomic DNA,2804,Sinopora hongkongensis,77094515-1,Lauraceae,Sinopora,hongkongensis,,False,Sinopora hongkongensis,1345260
MT720951.1,rrn23,genomic DNA,2804,Sinopora hongkongensis,77094515-1,Lauraceae,Sinopora,hongkongensis,,False,Sinopora hongkongensis,1345260
NC_052917.1,rrn23,genomic DNA,2811,Syndiclis anlungensis,468671-1,Lauraceae,Syndiclis,anlungensis,,False,Syndiclis anlungensis,1358797
MT635400.1,rrn23,genomic DNA,2811,Syndiclis anlungensis,468671-1,Lauraceae,Syndiclis,anlungensis,,False,Syndiclis anlungensis,1358797
MT720952.1,rrn23,genomic DNA,2804,Syndiclis fooningensis,468673-1,Lauraceae,Syndiclis,fooningensis,,False,Syndiclis fooningensis,2762698
NC_051915.1,rrn23,genomic DNA,2804,Syndiclis fooningensis,468673-1,Lauraceae,Syndiclis,fooningensis,,False,Syndiclis fooningensis,2762698
MT720953.1,rrn23,genomic DNA,2804,Syndiclis kwangsiensis,468675-1,Lauraceae,Syndiclis,kwangsiensis,,False,Syndiclis kwangsiensis,2762699
NC_051916.1,rrn23,genomic DNA,2804,Syndiclis kwangsiensis,468675-1,Lauraceae,Syndiclis,kwangsiensis,,False,Syndiclis kwangsiensis,2762699
MT621628.1,rrn23,genomic DNA,2809,Syndiclis marlipoensis,468677-1,Lauraceae,Syndiclis,marlipoensis,,False,Syndiclis marlipoensis,1358798
MT621580.1,rrn23,genomic DNA,2809,Syndiclis sp.,21514-1,Lauraceae,Syndiclis,,,False,Syndiclis sp. ZF61,2745557
MT720954.1,rrn23,genomic DNA,2804,Syndiclis sp.,21514-1,Lauraceae,Syndiclis,,,False,Syndiclis sp. B. Liu et al. 2134,2762676
MF359949.1,rrn23,genomic DNA,2810,Allantoma decandra,77094245-1,Lecythidaceae,Allantoma,decandra,,False,Allantoma decandra,372691
MF359941.1,rrn23,genomic DNA,2810,Allantoma lineata,590593-1,Lecythidaceae,Allantoma,lineata,,False,Allantoma lineata,79555
MF359956.1,rrn23,genomic DNA,2809,Barringtonia edulis,591196-1,Lecythidaceae,Barringtonia,edulis,,False,Barringtonia edulis,372690
NC_035701.1,rrn23,genomic DNA,2809,Barringtonia fusicarpa,104061-1,Lecythidaceae,Barringtonia,fusicarpa,,False,Barringtonia fusicarpa,129297
MF179485.1,rrn23,genomic DNA,2809,Barringtonia fusicarpa,104061-1,Lecythidaceae,Barringtonia,fusicarpa,,False,Barringtonia fusicarpa,129297
MF179489.1,rrn23,genomic DNA,2809,Barringtonia racemosa,155081-3,Lecythidaceae,Barringtonia,racemosa,,False,Barringtonia racemosa,107821
NC_035705.1,rrn23,genomic DNA,2809,Barringtonia racemosa,155081-3,Lecythidaceae,Barringtonia,racemosa,,False,Barringtonia racemosa,107821
NC_036412.1,rrn23,genomic DNA,2816,Bertholletia excelsa,591270-1,Lecythidaceae,Bertholletia,excelsa,,False,Bertholletia excelsa,3645
MF359948.1,rrn23,genomic DNA,2816,Bertholletia excelsa,591270-1,Lecythidaceae,Bertholletia,excelsa,,False,Bertholletia excelsa,3645
MF359938.1,rrn23,genomic DNA,2810,Cariniana estrellensis,47516-2,Lecythidaceae,Cariniana,estrellensis,,False,Cariniana estrellensis,79561
MF359955.1,rrn23,genomic DNA,2810,Corythophora amapaensis,66712-2,Lecythidaceae,Corythophora,amapaensis,,False,Corythophora amapaensis,372695
MF359946.1,rrn23,genomic DNA,2810,Corythophora labriculata,66713-2,Lecythidaceae,Corythophora,labriculata,,False,Corythophora labriculata,372696
MF359944.1,rrn23,genomic DNA,2810,Couratari macrosperma,67262-2,Lecythidaceae,Couratari,macrosperma,,False,Couratari macrosperma,372699
MF359936.1,rrn23,genomic DNA,2810,Couratari stellata,67276-2,Lecythidaceae,Couratari,stellata,,False,Couratari stellata,372701
MF359935.1,rrn23,genomic DNA,2815,Couroupita guianensis,592385-1,Lecythidaceae,Couroupita,guianensis,,False,Couroupita guianensis,66684
MF359940.1,rrn23,genomic DNA,2810,Eschweilera alata,97363-2,Lecythidaceae,Eschweilera,alata,,False,Eschweilera alata,372703
MF359957.1,rrn23,genomic DNA,2810,Eschweilera caudiculata,97378-2,Lecythidaceae,Eschweilera,caudiculata,,False,Eschweilera caudiculata,1085706
MF359937.1,rrn23,genomic DNA,2810,Eschweilera congestiflora,469278-1,Lecythidaceae,Eschweilera,congestiflora,,False,Lecythis congestiflora,372711
MF359942.1,rrn23,genomic DNA,2810,Eschweilera integrifolia,97407-2,Lecythidaceae,Eschweilera,integrifolia,,False,Eschweilera integrifolia,372715
MF359958.1,rrn23,genomic DNA,2810,Eschweilera micrantha,592613-1,Lecythidaceae,Eschweilera,micrantha,,False,Eschweilera micrantha,372720
MF359954.1,rrn23,genomic DNA,2810,Eschweilera reversa,97452-2,Lecythidaceae,Eschweilera,reversa,,False,Eschweilera pittieri,1401404
MF359939.1,rrn23,genomic DNA,2810,Eschweilera wachenheimii,97477-2,Lecythidaceae,Eschweilera,wachenheimii,,False,Eschweilera wachenheimii,372731
MF359952.1,rrn23,genomic DNA,2830,Grias cauliflora,596618-1,Lecythidaceae,Grias,cauliflora,,False,Grias cauliflora,79571
MF359943.1,rrn23,genomic DNA,2818,Gustavia augusta,114915-2,Lecythidaceae,Gustavia,augusta,,False,Gustavia augusta,372736
MF359947.1,rrn23,genomic DNA,2818,Gustavia serrata,114976-2,Lecythidaceae,Gustavia,serrata,,False,Gustavia serrata,1421040
MF359951.1,rrn23,genomic DNA,2810,Lecythis ampla,597240-1,Lecythidaceae,Lecythis,ampla,,False,Lecythis ampla,372745
MF359950.1,rrn23,genomic DNA,2810,Lecythis corrugata,597255-1,Lecythidaceae,Lecythis,corrugata,,False,Lecythis corrugata,372748
MF359953.1,rrn23,genomic DNA,2810,Lecythis pneumatophora,939655-1,Lecythidaceae,Lecythis,pneumatophora,,False,Lecythis pneumatophora,372759
MF359945.1,rrn23,genomic DNA,2810,Lecythis sp.,597275-1,Lecythidaceae,Lecythis,,,True,Lecythis minor,372754
MF593121.1,rrn23,genomic DNA,2810,Genlisea aurea,526340-1,Lentibulariaceae,Genlisea,aurea,,False,Genlisea aurea,192259
NC_037078.1,rrn23,genomic DNA,2810,Genlisea aurea,526340-1,Lentibulariaceae,Genlisea,aurea,,False,Genlisea aurea,192259
NC_037079.1,rrn23,genomic DNA,2810,Genlisea filiformis,324243-2,Lentibulariaceae,Genlisea,filiformis,,False,Genlisea filiformis,700924
MF593122.1,rrn23,genomic DNA,2810,Genlisea filiformis,324243-2,Lentibulariaceae,Genlisea,filiformis,,False,Genlisea filiformis,700924
MF593123.1,rrn23,genomic DNA,2810,Genlisea pygmaea,526359-1,Lentibulariaceae,Genlisea,pygmaea,,False,Genlisea pygmaea,700922
NC_037080.1,rrn23,genomic DNA,2810,Genlisea pygmaea,526359-1,Lentibulariaceae,Genlisea,pygmaea,,False,Genlisea pygmaea,700922
NC_037081.1,rrn23,genomic DNA,2810,Genlisea repens,526362-1,Lentibulariaceae,Genlisea,repens,,False,Genlisea repens,326261
MF593124.1,rrn23,genomic DNA,2810,Genlisea repens,526362-1,Lentibulariaceae,Genlisea,repens,,False,Genlisea repens,326261
MF593125.1,rrn23,genomic DNA,2810,Genlisea tuberosa,77132585-1,Lentibulariaceae,Genlisea,tuberosa,,False,Genlisea tuberosa,1504635
NC_037082.1,rrn23,genomic DNA,2810,Genlisea tuberosa,77132585-1,Lentibulariaceae,Genlisea,tuberosa,,False,Genlisea tuberosa,1504635
MF593126.1,rrn23,genomic DNA,2811,Genlisea violacea,526368-1,Lentibulariaceae,Genlisea,violacea,,False,Genlisea violacea,192261
NC_037083.1,rrn23,genomic DNA,2811,Genlisea violacea,526368-1,Lentibulariaceae,Genlisea,violacea,,False,Genlisea violacea,192261
NC_056190.1,rrn23,genomic DNA,2817,Pinguicula alpina,526412-1,Lentibulariaceae,Pinguicula,alpina,,False,Pinguicula alpina,192263
MT740255.1,rrn23,genomic DNA,2817,Pinguicula alpina,526412-1,Lentibulariaceae,Pinguicula,alpina,,False,Pinguicula alpina,192263
MN223722.1,rrn23,genomic DNA,2821,Utricularia amethystina,260742-2,Lentibulariaceae,Utricularia,amethystina,,False,Utricularia amethystina,192273
MN223720.1,rrn23,genomic DNA,2818,Utricularia amethystina,260742-2,Lentibulariaceae,Utricularia,amethystina,,False,Utricularia amethystina,192273
HQ664571.1,rrn23,genomic DNA,2786,Ruptiliocarpon caracolito,300099-2,Lepidobotryaceae,Ruptiliocarpon,caracolito,,False,Ruptiliocarpon caracolito,125035
MT261150.1,rrn23,genomic DNA,2809,Calochortus venustus,532481-1,Liliaceae,Calochortus,venustus,,False,Calochortus venustus,255005
MT261152.1,rrn23,genomic DNA,2810,Cardiocrinum cordatum,532548-1,Liliaceae,Cardiocrinum,cordatum,,False,Cardiocrinum cordatum,89496
MT261153.1,rrn23,genomic DNA,2811,Clintonia udensis,533176-1,Liliaceae,Clintonia,udensis,,False,Clintonia udensis,108051
MT261155.1,rrn23,genomic DNA,2811,Erythronium japonicum,534936-1,Liliaceae,Erythronium,japonicum,,True,Erythronium japonicum,49642
MH593363.1,rrn23,genomic DNA,2810,Fritillaria anhuiensis,902067-1,Liliaceae,Fritillaria,anhuiensis,,False,Fritillaria anhuiensis,108543
MK258148.1,rrn23,genomic DNA,2809,Fritillaria anhuiensis,902067-1,Liliaceae,Fritillaria,anhuiensis,,False,Fritillaria anhuiensis,108543
MH244906.1,rrn23,genomic DNA,2811,Fritillaria cirrhosa,535094-1,Liliaceae,Fritillaria,cirrhosa,,False,Fritillaria cirrhosa,108544
MH593345.1,rrn23,genomic DNA,2810,Fritillaria cirrhosa,535094-1,Liliaceae,Fritillaria,cirrhosa,,False,Fritillaria cirrhosa,108544
MK258147.1,rrn23,genomic DNA,2810,Fritillaria crassicaulis,535106-1,Liliaceae,Fritillaria,crassicaulis,,False,Fritillaria crassicaulis,1461639
NC_045860.1,rrn23,genomic DNA,2810,Fritillaria crassicaulis,535106-1,Liliaceae,Fritillaria,crassicaulis,,False,Fritillaria crassicaulis,1461639
MK258146.1,rrn23,genomic DNA,2810,Fritillaria dajinensis,902068-1,Liliaceae,Fritillaria,dajinensis,,False,Fritillaria dajinensis,744034
MH244913.1,rrn23,genomic DNA,2810,Fritillaria dajinensis,902068-1,Liliaceae,Fritillaria,dajinensis,,False,Fritillaria dajinensis,744034
NC_045895.1,rrn23,genomic DNA,2809,Fritillaria davidii,535111-1,Liliaceae,Fritillaria,davidii,,False,Fritillaria davidii,279663
MK258145.1,rrn23,genomic DNA,2809,Fritillaria davidii,535111-1,Liliaceae,Fritillaria,davidii,,False,Fritillaria davidii,279663
MN480806.1,rrn23,genomic DNA,2810,Fritillaria delavayi,535115-1,Liliaceae,Fritillaria,delavayi,,False,Fritillaria delavayi,152088
MH593355.1,rrn23,genomic DNA,2810,Fritillaria delavayi,535115-1,Liliaceae,Fritillaria,delavayi,,False,Fritillaria delavayi,152088
MF947708.1,rrn23,genomic DNA,2809,Fritillaria eduardii,535120-1,Liliaceae,Fritillaria,eduardii,,False,Fritillaria eduardii,1532388
NC_037038.1,rrn23,genomic DNA,2809,Fritillaria eduardii,535120-1,Liliaceae,Fritillaria,eduardii,,False,Fritillaria eduardii,1532388
MG211821.1,rrn23,genomic DNA,2810,Fritillaria karelinii,535177-1,Liliaceae,Fritillaria,karelinii,,False,Fritillaria karelinii,279669
MG211818.1,rrn23,genomic DNA,2810,Fritillaria karelinii,535177-1,Liliaceae,Fritillaria,karelinii,,False,Fritillaria karelinii,279669
MK258138.1,rrn23,genomic DNA,2809,Fritillaria maximowiczii,535212-1,Liliaceae,Fritillaria,maximowiczii,,False,Fritillaria maximowiczii,279687
NC_045894.1,rrn23,genomic DNA,2809,Fritillaria maximowiczii,535212-1,Liliaceae,Fritillaria,maximowiczii,,False,Fritillaria maximowiczii,279687
MF947710.1,rrn23,genomic DNA,2809,Fritillaria meleagroides,535221-1,Liliaceae,Fritillaria,meleagroides,,False,Fritillaria meleagroides,1352232
NC_037040.1,rrn23,genomic DNA,2809,Fritillaria meleagroides,535221-1,Liliaceae,Fritillaria,meleagroides,,False,Fritillaria meleagroides,1352232
KF712486.1,rrn23,genomic DNA,2809,Fritillaria monantha,535231-1,Liliaceae,Fritillaria,monantha,,False,Fritillaria hupehensis,152089
NC_024736.1,rrn23,genomic DNA,2809,Fritillaria monantha,535231-1,Liliaceae,Fritillaria,monantha,,False,Fritillaria hupehensis,152089
MG211822.1,rrn23,genomic DNA,2810,Fritillaria pallidiflora,535262-1,Liliaceae,Fritillaria,pallidiflora,,False,Fritillaria pallidiflora,152091
NC_037216.1,rrn23,genomic DNA,2810,Fritillaria pallidiflora,535262-1,Liliaceae,Fritillaria,pallidiflora,,False,Fritillaria pallidiflora,152091
MF947709.1,rrn23,genomic DNA,2809,Fritillaria persica,535268-1,Liliaceae,Fritillaria,persica,,False,Fritillaria persica,192972
NC_037039.1,rrn23,genomic DNA,2809,Fritillaria persica,535268-1,Liliaceae,Fritillaria,persica,,False,Fritillaria persica,192972
MH593347.1,rrn23,genomic DNA,2810,Fritillaria przewalskii,535282-1,Liliaceae,Fritillaria,przewalskii,,False,Fritillaria przewalskii,152092
MH593348.1,rrn23,genomic DNA,2810,Fritillaria przewalskii,535282-1,Liliaceae,Fritillaria,przewalskii,,False,Fritillaria przewalskii,152092
MH244907.1,rrn23,genomic DNA,2810,Fritillaria sichuanica,902070-1,Liliaceae,Fritillaria,sichuanica,,False,Fritillaria sichuanica,1768213
NC_044628.1,rrn23,genomic DNA,2810,Fritillaria sichuanica,902070-1,Liliaceae,Fritillaria,sichuanica,,False,Fritillaria sichuanica,1768213
NC_044631.1,rrn23,genomic DNA,2810,Fritillaria sinica,897778-1,Liliaceae,Fritillaria,sinica,,False,Fritillaria sinica,1461640
MH244912.1,rrn23,genomic DNA,2810,Fritillaria sinica,897778-1,Liliaceae,Fritillaria,sinica,,False,Fritillaria sinica,1461640
MH593358.1,rrn23,genomic DNA,2810,Fritillaria taipaiensis,535333-1,Liliaceae,Fritillaria,taipaiensis,,False,Fritillaria taipaiensis,152093
MH593357.1,rrn23,genomic DNA,2810,Fritillaria taipaiensis,535333-1,Liliaceae,Fritillaria,taipaiensis,,False,Fritillaria taipaiensis,152093
MH593362.1,rrn23,genomic DNA,2810,Fritillaria thunbergii,535342-1,Liliaceae,Fritillaria,thunbergii,,False,Fritillaria thunbergii,108546
MH593361.1,rrn23,genomic DNA,2810,Fritillaria thunbergii,535342-1,Liliaceae,Fritillaria,thunbergii,,False,Fritillaria thunbergii,108546
NC_037214.1,rrn23,genomic DNA,2810,Fritillaria tortifolia,931767-1,Liliaceae,Fritillaria,tortifolia,,False,Fritillaria tortifolia,152094
MG211819.1,rrn23,genomic DNA,2810,Fritillaria tortifolia,931767-1,Liliaceae,Fritillaria,tortifolia,,False,Fritillaria tortifolia,152094
MH593352.1,rrn23,genomic DNA,2810,Fritillaria unibracteata,535351-1,Liliaceae,Fritillaria,unibracteata,,False,Fritillaria unibracteata,152095
MH593351.1,rrn23,genomic DNA,2810,Fritillaria unibracteata,535351-1,Liliaceae,Fritillaria,unibracteata,,False,Fritillaria unibracteata,152095
KF769142.1,rrn23,genomic DNA,2810,Fritillaria unibracteata var. wabuensis,77099670-1,Liliaceae,Fritillaria,unibracteata,wabuensis,False,Fritillaria unibracteata var. wabuensis,744039
MH593369.1,rrn23,genomic DNA,2810,Fritillaria usuriensis,535352-1,Liliaceae,Fritillaria,usuriensis,,False,Fritillaria usuriensis,152096
MH593367.1,rrn23,genomic DNA,2810,Fritillaria usuriensis,535352-1,Liliaceae,Fritillaria,usuriensis,,False,Fritillaria usuriensis,152096
NC_037217.1,rrn23,genomic DNA,2810,Fritillaria verticillata,535355-1,Liliaceae,Fritillaria,verticillata,,False,Fritillaria verticillata,1352234
MG211823.1,rrn23,genomic DNA,2810,Fritillaria verticillata,535355-1,Liliaceae,Fritillaria,verticillata,,False,Fritillaria verticillata,1352234
