Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
AB679364.1,18S ribosomal RNA,genomic DNA,1752,Aletris stenoloba,429567-1,Nartheciaceae,Aletris,stenoloba,,False,Aletris stenoloba,119993
AB679365.1,18S ribosomal RNA,genomic DNA,1742,Lophiola aurea,429761-1,Nartheciaceae,Lophiola,aurea,,False,Lophiola aurea,119995
EU186218.1,18S ribosomal RNA,genomic DNA,1739,Lophiola aurea,429761-1,Nartheciaceae,Lophiola,aurea,,False,Lophiola americana,167603
AB679366.1,18S ribosomal RNA,genomic DNA,1744,Metanarthecium luteoviride,538303-1,Nartheciaceae,Metanarthecium,luteoviride,,False,Metanarthecium luteoviride,1112727
AF309410.1,18S ribosomal RNA,genomic DNA,1730,Metanarthecium luteoviride,538303-1,Nartheciaceae,Metanarthecium,luteoviride,,False,Metanarthecium luteoviride,1112727
AB679368.1,18S ribosomal RNA,genomic DNA,1763,Metanarthecium luteoviride var. nutans,77188700-1,Nartheciaceae,Metanarthecium,luteoviride,nutans,False,Metanarthecium luteoviride var. nutans,1112728
AB679369.1,18S ribosomal RNA,genomic DNA,1752,Narthecium asiaticum,538643-1,Nartheciaceae,Narthecium,asiaticum,,False,Narthecium asiaticum,119984
EU186220.1,18S ribosomal RNA,genomic DNA,1730,Narthecium californicum,538647-1,Nartheciaceae,Narthecium,californicum,,False,Narthecium californicum,479629
AB679370.1,18S ribosomal RNA,genomic DNA,1755,Narthecium ossifragum,538658-1,Nartheciaceae,Narthecium,ossifragum,,False,Narthecium ossifragum,114204
AF309411.1,18S ribosomal RNA,genomic DNA,1737,Narthecium ossifragum,538658-1,Nartheciaceae,Narthecium,ossifragum,,False,Narthecium ossifragum,114204
EU186219.1,18S ribosomal RNA,genomic DNA,1747,Nietneria paniculata,170038-2,Nartheciaceae,Nietneria,paniculata,,False,Nietneria paniculata,479631
U42787.1,18S ribosomal RNA,genomic DNA,1704,Nepenthes sp.,327014-2,Nepenthaceae,Nepenthes,,,False,Nepenthes sp. Nickrent 3056,45170
AF206970.1,18S ribosomal RNA,genomic DNA,1730,Neurada procumbens,726834-1,Neuradaceae,Neurada,procumbens,,False,Neurada procumbens,32215
GQ497579.1,18S ribosomal RNA,genomic DNA,1798,Nitraria roborowskii,873340-1,Nitrariaceae,Nitraria,roborowskii,,False,Nitraria praevisa,357933
JX287342.1,18S ribosomal RNA,genomic DNA,1665,Nitraria tangutorum,873347-1,Nitrariaceae,Nitraria,tangutorum,,False,Nitraria tangutorum,357929
AY147111.1,18S ribosomal RNA,genomic DNA,1497,Nothofagus antarctica,359065-1,Nothofagaceae,Nothofagus,antarctica,,False,Nothofagus antarctica,28933
GU476452.1,18S ribosomal RNA,genomic DNA,1492,Nothofagus grandis,359090-1,Nothofagaceae,Nothofagus,grandis,,False,Trisyngyne grandis,28943
AF206873.1,18S ribosomal RNA,genomic DNA,1745,Bougainvillea glabra,35444-2,Nyctaginaceae,Bougainvillea,glabra,,False,Bougainvillea glabra,3541
MW295642.1,rrn18,genomic DNA,1928,Mirabilis jalapa,162591-2,Nyctaginaceae,Mirabilis,jalapa,,False,Mirabilis jalapa,3538
U42788.1,18S ribosomal RNA,genomic DNA,1733,Mirabilis jalapa,162591-2,Nyctaginaceae,Mirabilis,jalapa,,False,Mirabilis jalapa,3538
AF206863.1,18S ribosomal RNA,genomic DNA,1719,Barclaya longifolia,605259-1,Nymphaeaceae,Barclaya,longifolia,,False,Barclaya longifolia,4412
AF096692.1,18S ribosomal RNA,genomic DNA,1719,Barclaya longifolia,605259-1,Nymphaeaceae,Barclaya,longifolia,,False,Barclaya longifolia,4412
AF096694.1,18S ribosomal RNA,genomic DNA,1715,Euryale ferox,605350-1,Nymphaeaceae,Euryale,ferox,,False,Euryale ferox,4414
D85295.1,18S ribosomal RNA,genomic DNA,1730,Nuphar japonica,605440-1,Nymphaeaceae,Nuphar,japonica,,False,Nuphar japonica,54801
D29777.1,18S ribosomal RNA,genomic DNA,1731,Nuphar pumila,605460-1,Nymphaeaceae,Nuphar,pumila,,False,Nuphar shimadae,54802
AF206972.1,18S ribosomal RNA,genomic DNA,1731,Nuphar variegata,1117161-2,Nymphaeaceae,Nuphar,variegata,,False,Nuphar variegata,4416
AF096695.1,18S ribosomal RNA,genomic DNA,1717,Nuphar variegata,1117161-2,Nymphaeaceae,Nuphar,variegata,,False,Nuphar variegata,4416
XR_004171911.1,18S ribosomal RNA,rRNA,1810,Nymphaea nouchali var. zanzibariensis,955149-1,Nymphaeaceae,Nymphaea,nouchali,zanzibariensis,False,Nymphaea colorata,210225
XR_004171921.1,18S ribosomal RNA,rRNA,1810,Nymphaea nouchali var. zanzibariensis,955149-1,Nymphaeaceae,Nymphaea,nouchali,zanzibariensis,False,Nymphaea colorata,210225
AF206973.1,18S ribosomal RNA,genomic DNA,1716,Nymphaea odorata,171201-2,Nymphaeaceae,Nymphaea,odorata,,False,Nymphaea odorata,4419
AF096696.1,18S ribosomal RNA,genomic DNA,1715,Nymphaea odorata,171201-2,Nymphaeaceae,Nymphaea,odorata,,False,Nymphaea odorata,4419
L24404.1,18S ribosomal RNA,genomic DNA,1759,Nymphaea odorata subsp. tuberosa,1170779-2,Nymphaeaceae,Nymphaea,odorata,tuberosa,False,Nymphaea odorata subsp. tuberosa,35928
AF096697.1,18S ribosomal RNA,genomic DNA,1710,Nymphaea ondinea,77100421-1,Nymphaeaceae,Nymphaea,ondinea,,False,Ondinea purpurea,85508
AF096698.1,18S ribosomal RNA,genomic DNA,1718,Victoria cruziana,605778-1,Nymphaeaceae,Victoria,cruziana,,False,Victoria cruziana,4421
U42789.1,18S ribosomal RNA,genomic DNA,1730,Camptotheca acuminata,271482-1,Nyssaceae,Camptotheca,acuminata,,False,Camptotheca acuminata,16922
AJ235991.1,18S ribosomal RNA,genomic DNA,1768,Davidia involucrata,430593-1,Nyssaceae,Davidia,involucrata,,False,Davidia involucrata,16924
AB233595.1,18S ribosomal RNA,genomic DNA,1736,Campylospermum serratum,975825-1,Ochnaceae,Campylospermum,serratum,,False,Campylospermum serratum,344410
AY674583.1,18S ribosomal RNA,genomic DNA,1680,Cespedesia spathulata,605994-1,Ochnaceae,Cespedesia,spathulata,,False,Cespedesia spathulata,179739
FJ669703.1,18S ribosomal RNA,genomic DNA,1678,Elvasia calophyllea,606117-1,Ochnaceae,Elvasia,calophyllea,,False,Elvasia calophyllea,313265
FJ669709.1,18S ribosomal RNA,genomic DNA,1712,Froesia diffusa,306423-2,Ochnaceae,Froesia,diffusa,,False,Froesia diffusa,670085
FJ669704.1,18S ribosomal RNA,genomic DNA,1696,Lophira lanceolata,606368-1,Ochnaceae,Lophira,lanceolata,,False,Lophira lanceolata,670087
FJ669705.1,18S ribosomal RNA,genomic DNA,1713,Luxemburgia octandra,606385-1,Ochnaceae,Luxemburgia,octandra,,False,Luxemburgia octandra,486170
AF206959.1,18S ribosomal RNA,genomic DNA,1739,Medusagyne oppositifolia,829118-1,Ochnaceae,Medusagyne,oppositifolia,,False,Medusagyne oppositifolia,58879
AB233594.1,18S ribosomal RNA,genomic DNA,1736,Ochna macrantha,606677-1,Ochnaceae,Ochna,macrantha,,False,Diporidium greveanum,344408
AB233596.1,18S ribosomal RNA,genomic DNA,1701,Ochna serrulata,606778-1,Ochnaceae,Ochna,serrulata,,False,Ochna serrulata,56634
AY674620.1,18S ribosomal RNA,genomic DNA,1676,Ochna sp.,28076-1,Ochnaceae,Ochna,,,False,Ochna sp. Davis 31-01,256822
AF207003.1,18S ribosomal RNA,genomic DNA,1787,Quiina pteridophylla,216670-2,Ochnaceae,Quiina,pteridophylla,,False,Quiina pteridophylla,58872
AB233597.1,18S ribosomal RNA,genomic DNA,1736,Sauvagesia africana,607444-1,Ochnaceae,Sauvagesia,africana,,False,Sauvagesia africana,344443
FJ669706.1,18S ribosomal RNA,genomic DNA,1713,Sauvagesia erecta,867452-1,Ochnaceae,Sauvagesia,erecta,,False,Sauvagesia erecta,313263
EF135604.1,18S ribosomal RNA,genomic DNA,1713,Sauvagesia erecta,867452-1,Ochnaceae,Sauvagesia,erecta,,False,Sauvagesia erecta,313263
FJ669710.1,18S ribosomal RNA,genomic DNA,1692,Touroulia guianensis,429315-1,Ochnaceae,Touroulia,guianensis,,False,Touroulia guianensis,58863
KY094131.1,18S ribosomal RNA,genomic DNA,1675,Erythropalum scandens,607794-1,Olacaceae,Erythropalum,scandens,,False,Erythropalum scandens,350427
L24146.2,18S ribosomal RNA,genomic DNA,1747,Heisteria concinna,118596-2,Olacaceae,Heisteria,concinna,,False,Heisteria concinna,50126
L24396.2,18S ribosomal RNA,genomic DNA,1749,Minquartia guianensis,110121-1,Olacaceae,Minquartia,guianensis,,False,Minquartia guianensis,50146
L24405.1,18S ribosomal RNA,genomic DNA,1754,Olax aphylla,608080-1,Olacaceae,Olax,aphylla,,False,Olax aphylla,50153
JQ613222.1,18S ribosomal RNA,genomic DNA,1698,Olax imbricata,608104-1,Olacaceae,Olax,imbricata,,False,Olax imbricata,1248968
U59934.1,18S ribosomal RNA,genomic DNA,1778,Scorodocarpus borneensis,608407-1,Olacaceae,Scorodocarpus,borneensis,,False,Scorodocarpus borneensis,48514
AF039079.1,18S ribosomal RNA,genomic DNA,1734,Strombosia philippinensis,608488-1,Olacaceae,Strombosia,philippinensis,,False,Strombosia philippinensis,70870
L24428.1,18S ribosomal RNA,genomic DNA,1755,Ximenia americana,316341-2,Olacaceae,Ximenia,americana,,False,Ximenia americana,50174
AJ236035.1,18S ribosomal RNA,genomic DNA,1767,Jasminum simplicifolium subsp. suavissimum,923459-1,Oleaceae,Jasminum,simplicifolium,suavissimum,False,Jasminum simplicifolium subsp. suavissimum,4148
L49289.1,18S ribosomal RNA,genomic DNA,1729,Olea europaea,610675-1,Oleaceae,Olea,europaea,,False,Olea europaea,4146
HQ384685.1,18S ribosomal RNA,genomic DNA,1749,Syringa vulgaris,289009-2,Oleaceae,Syringa,vulgaris,,False,Syringa vulgaris,34270
AM235541.1,18S ribosomal RNA,genomic DNA,1628,Circaea lutetiana,611469-1,Onagraceae,Circaea,lutetiana,,False,Circaea lutetiana,253475
U67930.1,18S ribosomal RNA,genomic DNA,1708,Clarkia xantiana,611544-1,Onagraceae,Clarkia,xantiana,,False,Clarkia xantiana,3938
AF206907.1,18S ribosomal RNA,genomic DNA,1736,Epilobium angustifolium,92411-2,Onagraceae,Epilobium,angustifolium,,False,Chamaenerion angustifolium,13055
AM235542.1,18S ribosomal RNA,genomic DNA,1628,Fuchsia paniculata,106252-2,Onagraceae,Fuchsia,paniculata,,False,Fuchsia paniculata,253498
AM235543.1,18S ribosomal RNA,genomic DNA,1628,Fuchsia procumbens,612612-1,Onagraceae,Fuchsia,procumbens,,False,Fuchsia procumbens,85206
AM235545.1,18S rRNA,genomic DNA,1627,Ludwigia sp.,144324-2,Onagraceae,Ludwigia,,,True,Ludwigia palustris,376201
X61277.1,18S rRNA,genomic DNA,1903,Oenothera affinis,613498-1,Onagraceae,Oenothera,affinis,,False,Oenothera berteroana,3950
JX975689.1,18S ribosomal RNA,genomic DNA,1627,Oenothera laciniata,613817-1,Onagraceae,Oenothera,laciniata,,False,Oenothera laciniata,238288
JX975688.1,18S ribosomal RNA,genomic DNA,1626,Oenothera laciniata,613817-1,Onagraceae,Oenothera,laciniata,,False,Oenothera laciniata,238288
AM235544.1,18S ribosomal RNA,genomic DNA,1627,Oenothera lindheimeri,77092955-1,Onagraceae,Oenothera,lindheimeri,,False,Oenothera lindheimeri,225334
AM235546.1,18S ribosomal RNA,genomic DNA,1627,Oenothera macrocarpa,173157-2,Onagraceae,Oenothera,macrocarpa,,False,Oenothera macrocarpa,260701
JX975670.1,18S ribosomal RNA,genomic DNA,1625,Oenothera odorata,324893-2,Onagraceae,Oenothera,odorata,,False,Oenothera odorata,3951
JX975669.1,18S ribosomal RNA,genomic DNA,1623,Oenothera odorata,324893-2,Onagraceae,Oenothera,odorata,,False,Oenothera odorata,3951
KT459199.1,18S ribosomal RNA,genomic DNA,1808,Oenothera sp.,30017515-2,Onagraceae,Oenothera,,,True,Oenothera nuttallii,337558
KT459190.1,18S ribosomal RNA,genomic DNA,1807,Oenothera suffrutescens,77092961-1,Onagraceae,Oenothera,suffrutescens,,False,Oenothera suffrutescens,260692
AF206976.1,18S ribosomal RNA,genomic DNA,1740,Oncotheca balansae,83906-1,Oncothecaceae,Oncotheca,balansae,,False,Oncotheca balansae,85235
L24079.1,18S ribosomal RNA,genomic DNA,1786,Agonandra macrocarpa,614468-1,Opiliaceae,Agonandra,macrocarpa,,False,Agonandra macrocarpa,50111
L24084.2,18S ribosomal RNA,genomic DNA,1757,Cansjera leptostachya,607641-1,Opiliaceae,Cansjera,leptostachya,,False,Cansjera leptostachya,50115
L24746.1,18S ribosomal RNA,genomic DNA,1760,Champereia manillana,614476-1,Opiliaceae,Champereia,manillana,,False,Champereia manillana,50117
JQ613223.1,18S ribosomal RNA,genomic DNA,1713,Champereia manillana,614476-1,Opiliaceae,Champereia,manillana,,False,Champereia manillana,50117
KY172106.1,18S ribosomal RNA,genomic DNA,1673,Champereia manillana var. longistaminea,999597-1,Opiliaceae,Champereia,manillana,longistaminea,False,Champereia manillana var. longistaminea,1677695
KY197003.1,18S ribosomal RNA,genomic DNA,1673,Champereia manillana var. longistaminea,999597-1,Opiliaceae,Champereia,manillana,longistaminea,False,Champereia manillana var. longistaminea,1677695
KY094137.1,18S ribosomal RNA,genomic DNA,1674,Lepionurus sylvestris,607984-1,Opiliaceae,Lepionurus,sylvestris,,False,Lepionurus sylvestris,71616
KY094140.1,18S ribosomal RNA,genomic DNA,1674,Lepionurus sylvestris,607984-1,Opiliaceae,Lepionurus,sylvestris,,False,Lepionurus sylvestris,71616
KY094150.1,18S ribosomal RNA,genomic DNA,1673,Melientha suavis,608041-1,Opiliaceae,Melientha,suavis,,False,Melientha suavis,1984802
KY094149.1,18S ribosomal RNA,genomic DNA,1673,Melientha suavis,608041-1,Opiliaceae,Melientha,suavis,,False,Melientha suavis,1984802
KY094145.1,18S ribosomal RNA,genomic DNA,1674,Urobotrya latisquama,614517-1,Opiliaceae,Urobotrya,latisquama,,False,Urobotrya latisquama,1984803
KY094144.1,18S ribosomal RNA,genomic DNA,1674,Urobotrya latisquama,614517-1,Opiliaceae,Urobotrya,latisquama,,False,Urobotrya latisquama,1984803
U59937.1,18S ribosomal RNA,genomic DNA,1761,Aplectrum hyemale,16474-2,Orchidaceae,Aplectrum,hyemale,,False,Aplectrum hyemale,48520
KM103391.1,18S ribosomal RNA,genomic DNA,1692,Apostasia sp.,28740-1,Orchidaceae,Apostasia,,,False,Apostasia sp. KH-2014,1552340
HM640780.1,18S ribosomal RNA,genomic DNA,1740,Apostasia wallichii,616796-1,Orchidaceae,Apostasia,wallichii,,False,Apostasia wallichii,280454
AF135207.1,18S ribosomal RNA,genomic DNA,1696,Apostasia wallichii,616796-1,Orchidaceae,Apostasia,wallichii,,False,Apostasia stylidioides,49694
JX912775.1,18S ribosomal RNA,genomic DNA,1601,Aspidogyne hylibates,21911-2,Orchidaceae,Aspidogyne,hylibates,,False,Aspidogyne hylibates,1269261
JX912774.1,18S ribosomal RNA,genomic DNA,1601,Buchtienia nitida,77147299-1,Orchidaceae,Buchtienia,nitida,,False,Sauroglossum nitidum,1269271
HM640776.1,18S ribosomal RNA,genomic DNA,1741,Calanthe discolor,620844-1,Orchidaceae,Calanthe,discolor,,False,Calanthe discolor,673185
JX912777.1,18S ribosomal RNA,genomic DNA,1601,Campylocentrum micranthum,621710-1,Orchidaceae,Campylocentrum,micranthum,,False,Campylocentrum micranthum,201625
U59949.1,18S ribosomal RNA,genomic DNA,1773,Cephalanthera austiniae,52087-2,Orchidaceae,Cephalanthera,austiniae,,False,Cephalanthera austiniae,48536
HM640777.1,18S ribosomal RNA,genomic DNA,1741,Cephalanthera longibracteata,622388-1,Orchidaceae,Cephalanthera,longibracteata,,False,Cephalanthera longibracteata,428214
JX912781.1,18S ribosomal RNA,genomic DNA,1601,Cirrhaea dependens,623130-1,Orchidaceae,Cirrhaea,dependens,,False,Cirrhaea dependens,125097
JX912738.1,18S ribosomal RNA,genomic DNA,1601,Cleistes aphylla,623594-1,Orchidaceae,Cleistes,aphylla,,False,Cleistes aphylla,511772
JX912740.1,18S ribosomal RNA,genomic DNA,1601,Cleistes bella,623596-1,Orchidaceae,Cleistes,bella,,False,Cleistes bella,511773
JX912756.1,18S ribosomal RNA,genomic DNA,1601,Cleistes cipoana,60128-2,Orchidaceae,Cleistes,cipoana,,False,Cleistes cipoana,256350
JX912761.1,18S ribosomal RNA,genomic DNA,1601,Cleistes elongata,77095632-1,Orchidaceae,Cleistes,elongata,,False,Cleistes elongata,1269262
JX912758.1,18S ribosomal RNA,genomic DNA,1601,Cleistes exilis,60132-2,Orchidaceae,Cleistes,exilis,,False,Cleistes exilis,511776
JX912755.1,18S ribosomal RNA,genomic DNA,1601,Cleistes itatiaiae,623613-1,Orchidaceae,Cleistes,itatiaiae,,False,Cleistes itatiaiae,511778
JX912731.1,18S ribosomal RNA,genomic DNA,1601,Cleistes libonii,60147-2,Orchidaceae,Cleistes,libonii,,False,Cleistes libonii,511779
JX912757.1,18S ribosomal RNA,genomic DNA,1601,Cleistes moritzii,60152-2,Orchidaceae,Cleistes,moritzii,,False,Cleistes moritzii,511781
JX912737.1,18S ribosomal RNA,genomic DNA,1601,Cleistes paranaensis,60154-2,Orchidaceae,Cleistes,paranaensis,,False,Cleistes paranaensis,511782
JX912739.1,18S ribosomal RNA,genomic DNA,1601,Cleistes pusilla,77064988-1,Orchidaceae,Cleistes,pusilla,,False,Cleistes pusilla,511783
JX912732.1,18S ribosomal RNA,genomic DNA,1601,Cleistes pusilla,77064988-1,Orchidaceae,Cleistes,pusilla,,False,Cleistes pusilla,511783
JX912730.1,18S ribosomal RNA,genomic DNA,1601,Cleistes ramboi,60160-2,Orchidaceae,Cleistes,ramboi,,False,Cleistes ramboi,511784
JX912733.1,18S ribosomal RNA,genomic DNA,1601,Cleistes rodriguesii,60442289-2,Orchidaceae,Cleistes,rodriguesii,,False,Cleistes gracilis,511777
FJ425739.1,18S ribosomal RNA,genomic DNA,1699,Cleistes rosea,623642-1,Orchidaceae,Cleistes,rosea,,False,Cleistes rosea,78727
JX912753.1,18S ribosomal RNA,genomic DNA,1601,Cleistes rosea,623642-1,Orchidaceae,Cleistes,rosea,,False,Cleistes rosea,78727
FJ425741.1,18S ribosomal RNA,genomic DNA,1704,Cleistes sp.,30001901-2,Orchidaceae,Cleistes,,,False,Cleistes sp. Chase O-430,79038
JX912760.1,18S ribosomal RNA,genomic DNA,1601,Cleistes speciosa,623644-1,Orchidaceae,Cleistes,speciosa,,False,Cleistes caloptera,511774
JX912729.1,18S ribosomal RNA,genomic DNA,1600,Cleistes speciosa,623644-1,Orchidaceae,Cleistes,speciosa,,False,Cleistes metallina,511780
JX912734.1,18S ribosomal RNA,genomic DNA,1601,Cleistes tenuis,60165-2,Orchidaceae,Cleistes,tenuis,,False,Cleistes tenuis,511785
JX912754.1,18S ribosomal RNA,genomic DNA,1601,Cleistes uliginosa,60166-2,Orchidaceae,Cleistes,uliginosa,,False,Cleistes uliginosa,511786
JX912735.1,18S ribosomal RNA,genomic DNA,1601,Cleistesiopsis bifaria,77095634-1,Orchidaceae,Cleistesiopsis,bifaria,,False,Cleistesiopsis bifaria,111790
AF135205.1,18S ribosomal RNA,genomic DNA,1716,Cleistesiopsis divaricata,77095635-1,Orchidaceae,Cleistesiopsis,divaricata,,False,Cleistesiopsis divaricata,78726
FJ425738.1,18S ribosomal RNA,genomic DNA,1694,Cleistesiopsis divaricata,77095635-1,Orchidaceae,Cleistesiopsis,divaricata,,False,Cleistesiopsis divaricata,78726
FJ425740.1,18S ribosomal RNA,genomic DNA,1653,Clematepistephium smilacifolium,623654-1,Orchidaceae,Clematepistephium,smilacifolium,,False,Clematepistephium smilacifolium,78729
KM390008.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza bulbosa,313117-2,Orchidaceae,Corallorhiza,bulbosa,,False,Corallorhiza bulbosa,459585
KM390003.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza macrantha,65111-2,Orchidaceae,Corallorhiza,macrantha,,False,Corallorhiza macrantha,1564205
U59940.1,18S ribosomal RNA,genomic DNA,1762,Corallorhiza maculata,624181-1,Orchidaceae,Corallorhiza,maculata,,False,Corallorhiza maculata,48526
KM390007.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza maculata var. maculata,77167987-1,Orchidaceae,Corallorhiza,maculata,maculata,False,Corallorhiza maculata var. maculata,459586
KM390004.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza maculata var. mexicana,995522-1,Orchidaceae,Corallorhiza,maculata,mexicana,False,Corallorhiza maculata var. mexicana,512271
KM390006.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza maculata var. occidentalis,77188789-1,Orchidaceae,Corallorhiza,maculata,occidentalis,False,Corallorhiza maculata var. occidentalis,459587
KM390005.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza mertensiana,65125-2,Orchidaceae,Corallorhiza,mertensiana,,False,Corallorhiza mertensiana,459588
KM390010.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza odontorhiza,624216-1,Orchidaceae,Corallorhiza,odontorhiza,,False,Corallorhiza odontorhiza,459589
KM390011.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza striata var. vreelandii,65141-2,Orchidaceae,Corallorhiza,striata,vreelandii,False,Corallorhiza striata var. vreelandii,459593
KM390012.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza trifida,30219502-2,Orchidaceae,Corallorhiza,trifida,,False,Corallorhiza trifida,451881
KM390009.1,18S ribosomal RNA,genomic DNA,1812,Corallorhiza wisteriana,30092460-2,Orchidaceae,Corallorhiza,wisteriana,,False,Corallorhiza wisteriana,459594
JX912771.1,18S ribosomal RNA,genomic DNA,1601,Cyclopogon variegatus,73740-2,Orchidaceae,Cyclopogon,variegatus,,False,Cyclopogon variegatus,1269263
JN418934.1,18S ribosomal RNA,genomic DNA,1791,Cymbidium faberi,625000-1,Orchidaceae,Cymbidium,faberi,,False,Cymbidium faberi,112604
AJ271248.1,18S ribosomal RNA,genomic DNA,1803,Cymbidium goeringii,625026-1,Orchidaceae,Cymbidium,goeringii,,False,Cymbidium goeringii,112607
AJ271247.1,18S ribosomal RNA,genomic DNA,1803,Cymbidium kanran,625060-1,Orchidaceae,Cymbidium,kanran,,False,Cymbidium kanran,112611
MK333261.1,18S ribosomal RNA,genomic DNA,1812,Cymbidium macrorhizon,625081-1,Orchidaceae,Cymbidium,macrorhizon,,False,Cymbidium macrorhizon,1286644
HM640778.1,18S ribosomal RNA,genomic DNA,1733,Cypripedium calceolus,320700-2,Orchidaceae,Cypripedium,calceolus,,False,Cypripedium calceolus,53038
KC588404.1,18S ribosomal RNA,genomic DNA,1763,Cyrtosia lindleyana,626425-1,Orchidaceae,Cyrtosia,lindleyana,,False,Galeola lindleyana,307584
FJ425742.1,18S ribosomal RNA,genomic DNA,1704,Cyrtosia septentrionalis,943367-1,Orchidaceae,Cyrtosia,septentrionalis,,False,Cyrtosia septentrionalis,112170
AF135198.1,18S ribosomal RNA,genomic DNA,1579,Cyrtosia septentrionalis,943367-1,Orchidaceae,Cyrtosia,septentrionalis,,False,Cyrtosia septentrionalis,112170
XR_003699429.1,18S ribosomal RNA,rRNA,1813,Dendrobium moniliforme,628025-1,Orchidaceae,Dendrobium,moniliforme,,False,Dendrobium catenatum,906689
AB027309.1,18S ribosomal RNA,genomic DNA,1810,Dendrobium nobile,628105-1,Orchidaceae,Dendrobium,nobile,,False,Dendrobium nobile,94219
KC465231.1,18S ribosomal RNA,genomic DNA,1938,Dendrobium officinale,628140-1,Orchidaceae,Dendrobium,officinale,,False,Dendrobium officinale,142615
JX912778.1,18S ribosomal RNA,genomic DNA,1601,Dichaea pendula,79288-2,Orchidaceae,Dichaea,pendula,,False,Dichaea pendula,481970
AF135196.1,18S ribosomal RNA,genomic DNA,1717,Diuris sulphurea,630480-1,Orchidaceae,Diuris,sulphurea,,False,Diuris sulphurea,78753
FJ425743.1,18S ribosomal RNA,genomic DNA,1687,Duckeella adolphii,630665-1,Orchidaceae,Duckeella,adolphii,,False,Duckeella adolphii,78757
JX912741.1,18S ribosomal RNA,genomic DNA,1601,Duckeella adolphii,630665-1,Orchidaceae,Duckeella,adolphii,,False,Duckeella adolphii,78757
JX912743.1,18S ribosomal RNA,genomic DNA,1598,Epistephium laxiflorum,633420-1,Orchidaceae,Epistephium,laxiflorum,,False,Epistephium laxiflorum,1269264
FJ425745.1,18S ribosomal RNA,genomic DNA,1687,Epistephium parviflorum,633427-1,Orchidaceae,Epistephium,parviflorum,,False,Epistephium parviflorum,78761
JX912745.1,18S ribosomal RNA,genomic DNA,1599,Epistephium sclerophyllum,633433-1,Orchidaceae,Epistephium,sclerophyllum,,False,Epistephium sclerophyllum,511787
FJ425746.1,18S ribosomal RNA,genomic DNA,1689,Epistephium sp.,30066245-2,Orchidaceae,Epistephium,,,False,Epistephium sp. Chase O-432,79030
FJ425747.1,18S ribosomal RNA,genomic DNA,1687,Epistephium sp.,30066245-2,Orchidaceae,Epistephium,,,False,Epistephium sp. Chase O-433,79031
AF135200.1,18S ribosomal RNA,genomic DNA,1741,Epistephium subrepens,92835-2,Orchidaceae,Epistephium,subrepens,,False,Epistephium subrepens,78762
FJ425748.1,18S ribosomal RNA,genomic DNA,1700,Epistephium subrepens,92835-2,Orchidaceae,Epistephium,subrepens,,False,Epistephium subrepens,78762
FJ425744.1,18S ribosomal RNA,genomic DNA,1704,Epistephium williamsii,633439-1,Orchidaceae,Epistephium,williamsii,,False,Epistephium lucidum,307585
JX912744.1,18S ribosomal RNA,genomic DNA,1599,Epistephium williamsii,633439-1,Orchidaceae,Epistephium,williamsii,,False,Epistephium lucidum,307585
FJ425749.1,18S ribosomal RNA,genomic DNA,1701,Eriaxis rigida,634204-1,Orchidaceae,Eriaxis,rigida,,False,Eriaxis rigida,78765
AF135201.1,18S ribosomal RNA,genomic DNA,1694,Eriaxis rigida,634204-1,Orchidaceae,Eriaxis,rigida,,False,Eriaxis rigida,78765
FJ425750.1,18S ribosomal RNA,genomic DNA,1695,Erythrorchis altissima,634377-1,Orchidaceae,Erythrorchis,altissima,,False,Erythrorchis altissima,78771
AF135199.1,18S ribosomal RNA,genomic DNA,1724,Erythrorchis cassythoides,943368-1,Orchidaceae,Erythrorchis,cassythoides,,False,Erythrorchis cassythoides,78772
FJ425751.1,18S ribosomal RNA,genomic DNA,1703,Erythrorchis cassythoides,943368-1,Orchidaceae,Erythrorchis,cassythoides,,False,Erythrorchis cassythoides,78772
FJ425752.1,18S ribosomal RNA,genomic DNA,1706,Galeola nudifolia,635343-1,Orchidaceae,Galeola,nudifolia,,False,Galeola nudifolia,587441
MK317970.1,18S ribosomal RNA,genomic DNA,1813,Gastrochilus fuscopunctatus,635426-1,Orchidaceae,Gastrochilus,fuscopunctatus,,False,Gastrochilus fuscopunctatus,2025843
MK317969.1,18S ribosomal RNA,genomic DNA,1813,Gastrochilus japonicus,635439-1,Orchidaceae,Gastrochilus,japonicus,,False,Gastrochilus japonicus,225553
MF070087.1,rrn18,genomic DNA,1855,Gastrodia elata,635522-1,Orchidaceae,Gastrodia,elata,,False,Gastrodia elata,91201
JX912779.1,18S ribosomal RNA,genomic DNA,1601,Gomesa cornigera,77101221-1,Orchidaceae,Gomesa,cornigera,,False,Gomesa cornigera,585860
