SeqID,Ini_Species,TaxID,mol_type,length,Ini_sciname,kew_id,family,genus,species,infraspecies,sci_name,rank,taxonomic_status,accepted_kew_id,accepted_name,reviewed
NC_035808.1,Schizaea pectinata,148576,genomic DNA,156392,Schizaea pectinata,17220610-1,Schizaeaceae,Schizaea,pectinata,,Schizaea pectinata,SPECIES,Accepted,,,
NC_035829.1,Pelatantheria scolopendrifolia,331189,genomic DNA,146860,Pelatantheria scolopendrifolia,945244-1,Orchidaceae,Pelatantheria,scolopendrifolia,,Pelatantheria scolopendrifolia,SPECIES,Accepted,,,
NC_035830.1,Gastrochilus fuscopunctatus,2025843,genomic DNA,146183,Gastrochilus fuscopunctatus,635426-1,Orchidaceae,Gastrochilus,fuscopunctatus,,Gastrochilus fuscopunctatus,SPECIES,Accepted,,,
NC_035831.2,Thrixspermum japonicum,1499537,genomic DNA,149220,Thrixspermum japonicum,660226-1,Orchidaceae,Thrixspermum,japonicum,,Thrixspermum japonicum,SPECIES,Accepted,,,
NC_035832.1,Oberonia japonica,1306921,genomic DNA,142996,Oberonia japonica,645863-1,Orchidaceae,Oberonia,japonica,,Oberonia japonica,SPECIES,Accepted,,,
NC_035833.1,Gastrochilus japonicus,225553,genomic DNA,147697,Gastrochilus japonicus,635439-1,Orchidaceae,Gastrochilus,japonicus,,Gastrochilus japonicus,SPECIES,Accepted,,,
NC_035834.1,Habenaria radiata,342001,genomic DNA,155353,Habenaria radiata,649919-1,Orchidaceae,Pecteilis,radiata,,Pecteilis radiata,SPECIES,Homotypic_Synonym,,,
NC_035835.1,Ampelopteris prolifera,1132527,genomic DNA,151772,Ampelopteris prolifera,17460930-1,Aspleniaceae,Thelypteris,prolifera,,Thelypteris prolifera,SPECIES,Homotypic_Synonym,,,
NC_035836.1,Athyrium sheareri,65703,genomic DNA,151068,Athyrium sheareri,17307000-1,Aspleniaceae,Athyrium,sheareri,,Athyrium sheareri,SPECIES,Accepted,,,
NC_035837.1,Asplenium pekinense,265675,genomic DNA,152479,Asplenium pekinense,77113948-1,Aspleniaceae,Asplenium,sarelii,pekinense,Asplenium sarelii subsp. pekinense,SUBSPECIES,Homotypic_Synonym,,,
NC_035838.1,Asplenium prolongatum,78457,genomic DNA,151115,Asplenium prolongatum,17304410-1,Aspleniaceae,Asplenium,prolongatum,,Asplenium prolongatum,SPECIES,Accepted,,,
NC_035839.1,Athyrium sinense,672195,genomic DNA,151319,Athyrium sinense,17056430-1,Aspleniaceae,Athyrium,sinense,,Athyrium sinense,SPECIES,Accepted,,,
NC_035840.1,Austroblechnum melanocaulon,1329983,genomic DNA,150202,Austroblechnum melanocaulon,17574410-1,Aspleniaceae,Blechnum,melanocaulon,,Blechnum melanocaulon,SPECIES,Homotypic_Synonym,,,
NC_035841.1,Athyrium opacum,872479,genomic DNA,150979,Athyrium opacum,17241830-1,Aspleniaceae,Athyrium,opacum,,Athyrium opacum,SPECIES,Accepted,,,
NC_035842.1,Christella appendiculata,2023766,genomic DNA,151571,Christella appendiculata,77100209-1,Aspleniaceae,Thelypteris,procera,,Thelypteris procera,SPECIES,Synonym,,,
NC_035843.1,Cystopteris chinensis,1565408,genomic DNA,151269,Cystopteris chinensis,77205615-1,Aspleniaceae,Cystopteris,chinensis,,Cystopteris chinensis,SPECIES,Accepted,,,
NC_035844.1,Deparia lancea,104666,genomic DNA,151011,Deparia lancea,17569920-1,Aspleniaceae,Deparia,lancea,,Deparia lancea,SPECIES,Accepted,,,
NC_035845.1,Deparia pycnosora,65729,genomic DNA,151126,Deparia pycnosora,17554450-1,Aspleniaceae,Deparia,pycnosora,,Deparia pycnosora,SPECIES,Accepted,,,
NC_035846.1,Deparia viridifrons,65730,genomic DNA,150939,Deparia viridifrons,17554470-1,Aspleniaceae,Deparia,viridifrons,,Deparia viridifrons,SPECIES,Accepted,,,
NC_035847.1,Diplaziopsis cavaleriana,208742,genomic DNA,151934,Diplaziopsis cavaleriana,17245830-1,Aspleniaceae,Diplaziopsis,cavaleriana,,Diplaziopsis cavaleriana,SPECIES,Accepted,,,
NC_035848.1,Diplaziopsis javanica,1030390,genomic DNA,151496,Diplaziopsis javanica,17085560-1,Aspleniaceae,Diplaziopsis,javanica,,Diplaziopsis javanica,SPECIES,Accepted,,,
NC_035849.1,Diplazium bellum,1392673,genomic DNA,151601,Diplazium bellum,60472970-2,Aspleniaceae,Diplazium,bellum,,Diplazium bellum,SPECIES,Accepted,,,
NC_035850.1,Diplazium dilatatum,86694,genomic DNA,151114,Diplazium dilatatum,17320890-1,Aspleniaceae,Diplazium,dilatatum,,Diplazium dilatatum,SPECIES,Accepted,,,
NC_035851.1,Diplazium dushanense,2023767,genomic DNA,150179,Diplazium dushanense,77127535-1,Aspleniaceae,Diplazium,dushanense,,Diplazium dushanense,SPECIES,Accepted,,,
NC_035852.1,Diplazium striatum,1392717,genomic DNA,150779,Diplazium striatum,17088950-1,Aspleniaceae,Diplazium,striatum,,Diplazium striatum,SPECIES,Accepted,,,
NC_035853.1,Diplazium unilobum,1678212,genomic DNA,127840,Diplazium unilobum,81664-2,Aspleniaceae,Diplazium,unilobum,,Diplazium unilobum,SPECIES,Accepted,,,
NC_035854.1,Dryopteris decipiens,346293,genomic DNA,150987,Dryopteris decipiens,17094150-1,Polypodiaceae,Dryopteris,decipiens,,Dryopteris decipiens,SPECIES,Accepted,,,
NC_035855.1,Homalosorus pycnocarpos,86699,genomic DNA,152159,Homalosorus pycnocarpos,123746-2,Aspleniaceae,Homalosorus,pycnocarpos,,Homalosorus pycnocarpos,SPECIES,Accepted,,,
NC_035856.1,Hymenasplenium unilaterale,147939,genomic DNA,151723,Hymenasplenium unilaterale,60455047-2,Aspleniaceae,Hymenasplenium,unilaterale,,Hymenasplenium unilaterale,SPECIES,Accepted,,,
NC_035857.1,Hypodematium crenatum,65731,genomic DNA,149794,Hypodematium crenatum,17126060-1,Polypodiaceae,Hypodematium,crenatum,,Hypodematium crenatum,SPECIES,Accepted,,,
NC_035858.1,Macrothelypteris torresiana,173909,genomic DNA,151130,Macrothelypteris torresiana,1019960-2,Aspleniaceae,Macrothelypteris,torresiana,,Macrothelypteris torresiana,SPECIES,Accepted,,,
NC_035859.1,Matteuccia struthiopteris,3277,genomic DNA,151003,Matteuccia struthiopteris,17275510-1,Aspleniaceae,Onoclea,struthiopteris,,Onoclea struthiopteris,SPECIES,Homotypic_Synonym,,,
NC_035860.1,Onoclea sensibilis,3281,genomic DNA,148395,Onoclea sensibilis,281589-2,Aspleniaceae,Onoclea,sensibilis,,Onoclea sensibilis,SPECIES,Accepted,,,
NC_035861.1,Pseudophegopteris aurita,173912,genomic DNA,149917,Pseudophegopteris aurita,17172400-1,Aspleniaceae,Phegopteris,aurita,,Phegopteris aurita,SPECIES,Homotypic_Synonym,,,
NC_035862.1,Rhachidosorus consimilis,208758,genomic DNA,152642,Rhachidosorus consimilis,17453580-1,Aspleniaceae,Rhachidosorus,consimilis,,Rhachidosorus consimilis,SPECIES,Accepted,,,
NC_035863.1,Stegnogramma sagittifolia,1132989,genomic DNA,151132,Stegnogramma sagittifolia,77182349-1,Aspleniaceae,Thelypteris,mordorica,,Thelypteris mordorica,SPECIES,Homotypic_Synonym,,,
NC_035864.1,Woodsia macrochlaena,872913,genomic DNA,150987,Woodsia macrochlaena,17234930-1,Aspleniaceae,Woodsia,macrochlaena,,Woodsia macrochlaena,SPECIES,Accepted,,,
NC_035865.1,Woodsia polystichoides,32120,genomic DNA,150685,Woodsia polystichoides,17235070-1,Aspleniaceae,Woodsia,polystichoides,,Woodsia polystichoides,SPECIES,Accepted,,,
NC_035872.1,Circaeaster agrestis,39288,genomic DNA,151033,Circaeaster agrestis,167828-1,Circaeasteraceae,Circaeaster,agrestis,,Circaeaster agrestis,SPECIES,Accepted,,,
NC_035873.1,Kingdonia uniflora,39325,genomic DNA,147378,Kingdonia uniflora,711491-1,Ranunculaceae,Kingdonia,uniflora,,Kingdonia uniflora,SPECIES,Accepted,,,
NC_035875.1,Ambrosia artemisiifolia,4212,genomic DNA,152215,Ambrosia artemisiifolia,176058-1,Asteraceae,Ambrosia,artemisiifolia,,Ambrosia artemisiifolia,SPECIES,Accepted,,,
NC_035878.1,Vitis acerifolia,506485,genomic RNA,161012,Vitis acerifolia,68503-1,Vitaceae,Vitis,acerifolia,,Vitis acerifolia,SPECIES,Accepted,,,
NC_035880.1,Prunus humilis,434060,genomic DNA,158012,Prunus humilis,729801-1,Rosaceae,Prunus,humilis,,Prunus humilis,SPECIES,Accepted,,,
NC_035882.1,Cinnamomum camphora,13429,genomic DNA,152570,Cinnamomum camphora,463336-1,Lauraceae,Cinnamomum,camphora,,Cinnamomum camphora,SPECIES,Accepted,,,
NC_035884.1,Conyza bonariensis,91242,genomic DNA,153014,Conyza bonariensis,93603-2,Asteraceae,Erigeron,bonariensis,,Erigeron bonariensis,SPECIES,Homotypic_Synonym,,,
NC_035891.1,Prunus cerasoides,378224,genomic DNA,157685,Prunus cerasoides,729572-1,Rosaceae,Prunus,cerasoides,,Prunus cerasoides,SPECIES,Accepted,,,
NC_035892.1,Aconitum pseudolaeve,1351828,genomic DNA,155628,Aconitum pseudolaeve,707726-1,Ranunculaceae,Aconitum,pseudolaeve,,Aconitum pseudolaeve,SPECIES,Accepted,,,
NC_035895.1,Alpinia oxyphylla,125261,genomic DNA,161351,Alpinia oxyphylla,795356-1,Zingiberaceae,Alpinia,oxyphylla,,Alpinia oxyphylla,SPECIES,Accepted,,,
NC_035896.1,Daphne kiusiana,232788,genomic DNA,171491,Daphne kiusiana,831259-1,Thymelaeaceae,Daphne,kiusiana,,Daphne kiusiana,SPECIES,Accepted,,,
NC_035941.1,Decaisnea insignis,161261,genomic DNA,158683,Decaisnea insignis,107240-1,Lardizabalaceae,Decaisnea,insignis,,Decaisnea insignis,SPECIES,Accepted,,,
NC_035947.1,Pinus greggii,268873,genomic DNA,120501,Pinus greggii,314972-2,Pinaceae,Pinus,greggii,,Pinus greggii,SPECIES,Accepted,,,
NC_035948.1,Pinus jaliscana,469442,genomic DNA,120715,Pinus jaliscana,282879-2,Pinaceae,Pinus,jaliscana,,Pinus jaliscana,SPECIES,Accepted,,,
NC_035949.1,Pinus oocarpa,164243,genomic DNA,120596,Pinus oocarpa,314959-2,Pinaceae,Pinus,oocarpa,,Pinus oocarpa,SPECIES,Accepted,,,
NC_035950.1,Rheum wittrockii,137228,genomic DNA,159051,Rheum wittrockii,696812-1,Polygonaceae,Rheum,wittrockii,,Rheum wittrockii,SPECIES,Accepted,,,
NC_035952.1,Nicotiana attenuata,49451,genomic DNA,155886,Nicotiana attenuata,816860-1,Solanaceae,Nicotiana,attenuata,,Nicotiana attenuata,SPECIES,Accepted,,,
NC_035953.1,Lindera glauca,332435,genomic DNA,152780,Lindera glauca,465369-1,Lauraceae,Lindera,glauca,,Lindera glauca,SPECIES,Accepted,,,
NC_035956.1,Magnolia laevifolia,215555,genomic DNA,160120,Magnolia laevifolia,77087225-1,Magnoliaceae,Magnolia,laevifolia,,Magnolia laevifolia,SPECIES,Accepted,,,
NC_035957.1,Carmichaelia australis,99010,genomic DNA,122805,Carmichaelia australis,483931-1,Fabaceae,Carmichaelia,australis,,Carmichaelia australis,SPECIES,Accepted,,,
NC_035959.1,Gynostemma cardiospermum,1739658,genomic DNA,159042,Gynostemma cardiospermum,292897-1,Cucurbitaceae,Gynostemma,cardiospermum,,Gynostemma cardiospermum,SPECIES,Accepted,,,
NC_035960.1,Juglans cinerea,91214,genomic DNA,160288,Juglans cinerea,442334-1,Juglandaceae,Juglans,cinerea,,Juglans cinerea,SPECIES,Accepted,,,
NC_035965.1,Juglans hindsii,91216,genomic DNA,160406,Juglans hindsii,131754-2,Juglandaceae,Juglans,hindsii,,Juglans hindsii,SPECIES,Accepted,,,
NC_035966.1,Juglans major,91217,genomic DNA,160276,Juglans major,131762-2,Juglandaceae,Juglans,major,,Juglans major,SPECIES,Accepted,,,
NC_035967.1,Juglans nigra,16719,genomic DNA,160274,Juglans nigra,279034-2,Juglandaceae,Juglans,nigra,,Juglans nigra,SPECIES,Accepted,,,
NC_035968.1,Aphyllanthes monspeliensis,59052,genomic DNA,157009,Aphyllanthes monspeliensis,530832-1,Asparagaceae,Aphyllanthes,monspeliensis,,Aphyllanthes monspeliensis,SPECIES,Accepted,,,
NC_035969.1,Asparagus schoberioides,272862,genomic DNA,156875,Asparagus schoberioides,531305-1,Asparagaceae,Asparagus,schoberioides,,Asparagus schoberioides,SPECIES,Accepted,,,
NC_035970.1,Maianthemum bicolor,261434,genomic DNA,157176,Maianthemum bicolor,77076486-1,Asparagaceae,Maianthemum,bicolor,,Maianthemum bicolor,SPECIES,Accepted,,,
NC_035971.1,Agapanthus coddii,2033002,genomic DNA,157055,Agapanthus coddii,527266-1,Amaryllidaceae,Agapanthus,coddii,,Agapanthus coddii,SPECIES,Accepted,,,
NC_035972.1,Anthericum ramosum,81729,genomic DNA,155812,Anthericum ramosum,530637-1,Asparagaceae,Anthericum,ramosum,,Anthericum ramosum,SPECIES,Accepted,,,
NC_035973.1,Spondias mombin,80338,genomic DNA,162302,Spondias mombin,71480-1,Anacardiaceae,Spondias,mombin,,Spondias mombin,SPECIES,Accepted,,,
NC_035974.1,Citrullus amarus,1567104,genomic DNA,157008,Citrullus amarus,291921-1,Cucurbitaceae,Citrullus,amarus,,Citrullus amarus,SPECIES,Accepted,,,
NC_035975.1,Citrullus rehmii,260675,genomic DNA,157135,Citrullus rehmii,958215-1,Cucurbitaceae,Citrullus,rehmii,,Citrullus rehmii,SPECIES,Accepted,,,
NC_035988.1,Lilium amabile,82311,genomic DNA,152567,Lilium amabile,537451-1,Liliaceae,Lilium,amabile,,Lilium amabile,SPECIES,Accepted,,,
NC_035989.1,Lilium callosum,78998,genomic DNA,152626,Lilium callosum,537507-1,Liliaceae,Lilium,callosum,,Lilium callosum,SPECIES,Accepted,,,
NC_035990.1,Lilium philadelphicum,84056,genomic DNA,152175,Lilium philadelphicum,537725-1,Liliaceae,Lilium,philadelphicum,,Lilium philadelphicum,SPECIES,Accepted,,,
NC_035995.1,Polygonatum stenophyllum,261425,genomic DNA,156028,Polygonatum stenophyllum,540235-1,Asparagaceae,Polygonatum,stenophyllum,,Polygonatum stenophyllum,SPECIES,Accepted,,,
NC_035996.1,Xanthorrhoea preissii,470286,genomic DNA,158116,Xanthorrhoea preissii,444058-1,Asphodelaceae,Xanthorrhoea,preissii,,Xanthorrhoea preissii,SPECIES,Accepted,,,
NC_035997.1,Barnardia japonica,2033023,genomic DNA,156079,Barnardia japonica,531694-1,Asparagaceae,Barnardia,japonica,,Barnardia japonica,SPECIES,Accepted,,,
NC_035998.1,Cordyline indivisa,2016532,genomic DNA,155196,Cordyline indivisa,533597-1,Asparagaceae,Cordyline,indivisa,,Cordyline indivisa,SPECIES,Accepted,,,
NC_035999.1,Hosta minor,1035810,genomic DNA,156674,Hosta minor,536613-1,Asparagaceae,Hosta,minor,,Hosta minor,SPECIES,Accepted,,,
NC_036000.1,Milla biflora,51459,genomic DNA,156684,Milla biflora,538329-1,Asparagaceae,Milla,biflora,,Milla biflora,SPECIES,Accepted,,,
NC_036001.1,Cassytha filiformis,121073,genomic DNA,114622,Cassytha filiformis,463202-1,Lauraceae,Cassytha,filiformis,,Cassytha filiformis,SPECIES,Accepted,,,
NC_036002.1,Cryptocarya chinensis,128609,genomic DNA,157718,Cryptocarya chinensis,463847-1,Lauraceae,Cryptocarya,chinensis,,Cryptocarya chinensis,SPECIES,Accepted,,,
NC_036003.1,Neocinnamomum delavayi,684742,genomic DNA,150850,Neocinnamomum delavayi,466909-1,Lauraceae,Neocinnamomum,delavayi,,Neocinnamomum delavayi,SPECIES,Accepted,,,
NC_036009.1,Vitis mustangensis,756011,genomic DNA,161008,Vitis mustangensis,301116-2,Vitaceae,Vitis,mustangensis,,Vitis mustangensis,SPECIES,Accepted,,,
NC_036010.1,Pedicularis cheilanthifolia,216510,genomic DNA,155159,Pedicularis cheilanthifolia,806903-1,Orobanchaceae,Pedicularis,cheilanthifolia,,Pedicularis cheilanthifolia,SPECIES,Accepted,,,
NC_036014.1,Zostera marina,29655,genomic DNA,143877,Zostera marina,603618-1,Zosteraceae,Zostera,marina,,Zostera marina,SPECIES,Accepted,,,
NC_036017.1,Bupleurum boissieuanum,496568,genomic DNA,156108,Bupleurum boissieuanum,839072-1,Apiaceae,Bupleurum,boissieuanum,,Bupleurum boissieuanum,SPECIES,Accepted,,,
NC_036019.1,Euonymus schensianus,2039006,genomic DNA,157702,Euonymus schensianus,161115-1,Celastraceae,Euonymus,schensianus,,Euonymus schensianus,SPECIES,Accepted,,,
NC_036021.1,Tigridiopalma magnifica,1671323,genomic DNA,155663,Tigridiopalma magnifica,576545-1,Melastomataceae,Tigridiopalma,magnifica,,Tigridiopalma magnifica,SPECIES,Accepted,,,
NC_036036.1,Hypolytrum nemorum,76453,genomic DNA,180648,Hypolytrum nemorum,73918-3,Cyperaceae,Hypolytrum,nemorum,,Hypolytrum nemorum,SPECIES,Accepted,,,
NC_036037.1,Carex neurocarpa,432999,genomic DNA,181397,Carex neurocarpa,301195-1,Cyperaceae,Carex,neurocarpa,,Carex neurocarpa,SPECIES,Accepted,,,
NC_036052.1,Camptotheca acuminata,16922,genomic DNA,162382,Camptotheca acuminata,271482-1,Nyssaceae,Camptotheca,acuminata,,Camptotheca acuminata,SPECIES,Accepted,,,
NC_036061.1,Bergenia scopulosa,1397840,genomic DNA,156041,Bergenia scopulosa,790381-1,Saxifragaceae,Bergenia,scopulosa,,Bergenia scopulosa,SPECIES,Accepted,,,
NC_036069.1,Sinowilsonia henryi,51004,genomic DNA,158741,Sinowilsonia henryi,430761-1,Hamamelidaceae,Sinowilsonia,henryi,,Sinowilsonia henryi,SPECIES,Accepted,,,
NC_036071.1,Lobelia galpinii,2041126,genomic DNA,165607,Lobelia galpinii,143293-1,Campanulaceae,Lobelia,galpinii,,Lobelia galpinii,SPECIES,Accepted,,,
NC_036072.1,Lobelia hartlaubii,2041127,genomic DNA,162298,Lobelia hartlaubii,143359-1,Campanulaceae,Lobelia,hartlaubii,,Lobelia hartlaubii,SPECIES,Accepted,,,
NC_036073.1,Lobelia holstii,210362,genomic DNA,161906,Lobelia holstii,143383-1,Campanulaceae,Lobelia,holstii,,Lobelia holstii,SPECIES,Accepted,,,
NC_036074.1,Lobelia laxa,2041130,genomic DNA,166601,Lobelia laxa,77177223-1,Campanulaceae,Lobelia,laxa,,Lobelia laxa,SPECIES,Accepted,,,
NC_036075.1,Lobelia linearis,2041131,genomic DNA,167549,Lobelia linearis,143489-1,Campanulaceae,Lobelia,linearis,,Lobelia linearis,SPECIES,Accepted,,,
NC_036076.1,Lobelia malowensis,2041132,genomic DNA,159907,Lobelia malowensis,143534-1,Campanulaceae,Lobelia,malowensis,,Lobelia malowensis,SPECIES,Accepted,,,
NC_036077.1,Lobelia patula,2041133,genomic DNA,161109,Lobelia patula,143661-1,Campanulaceae,Lobelia,patula,,Lobelia patula,SPECIES,Accepted,,,
NC_036078.1,Lobelia puberula,113203,genomic DNA,163621,Lobelia puberula,143720-1,Campanulaceae,Lobelia,puberula,,Lobelia puberula,SPECIES,Accepted,,,
NC_036079.1,Lobelia sonderiana,673919,genomic DNA,167593,Lobelia sonderiana,1009886-1,Campanulaceae,Lobelia,sonderiana,,Lobelia sonderiana,SPECIES,Accepted,,,
NC_036080.1,Lobelia spicata,1441989,genomic DNA,165680,Lobelia spicata,143875-1,Campanulaceae,Lobelia,spicata,,Lobelia spicata,SPECIES,Accepted,,,
NC_036081.1,Lobelia thermalis,2041134,genomic DNA,163968,Lobelia thermalis,143941-1,Campanulaceae,Lobelia,thermalis,,Lobelia thermalis,SPECIES,Accepted,,,
NC_036082.1,Monopsis alba,2041135,genomic DNA,167768,Monopsis alba,930997-1,Campanulaceae,Monopsis,alba,,Monopsis alba,SPECIES,Accepted,,,
NC_036083.1,Monopsis flava,2041137,genomic DNA,167534,Monopsis flava,144162-1,Campanulaceae,Monopsis,flava,,Monopsis flava,SPECIES,Accepted,,,
NC_036084.1,Carpodetus serratus,54173,genomic DNA,162105,Carpodetus serratus,337084-1,Rousseaceae,Carpodetus,serratus,,Carpodetus serratus,SPECIES,Accepted,,,
NC_036085.1,Lobelia physaloides,268274,genomic DNA,170087,Lobelia physaloides,143682-1,Campanulaceae,Lobelia,physaloides,,Lobelia physaloides,SPECIES,Accepted,,,
NC_036086.1,Cyphia angustiloba,2041112,genomic DNA,185219,Cyphia angustiloba,142122-1,Campanulaceae,Cyphia,volubilis,,Cyphia volubilis,SPECIES,Synonym,,,
NC_036087.1,Cyphia banksiana,2041113,genomic DNA,170666,Cyphia banksiana,60466528-2,Campanulaceae,Cyphia,banksiana,,Cyphia banksiana,SPECIES,Accepted,,,
NC_036088.1,Cyphia belfastica,2041114,genomic DNA,184784,Cyphia belfastica,142026-1,Campanulaceae,Cyphia,belfastica,,Cyphia belfastica,SPECIES,Accepted,,,
NC_036089.1,Cyphia crenata,2041116,genomic DNA,178956,Cyphia crenata,142038-1,Campanulaceae,Cyphia,crenata,,Cyphia crenata,SPECIES,Accepted,,,
NC_036090.1,Cyphia dentariifolia,2041117,genomic DNA,175713,Cyphia dentariifolia,142043-1,Campanulaceae,Cyphia,digitata,,Cyphia digitata,SPECIES,Synonym,,,
NC_036091.1,Cyphia glandulifera,2041119,genomic DNA,176129,Cyphia glandulifera,142056-1,Campanulaceae,Cyphia,glandulifera,,Cyphia glandulifera,SPECIES,Accepted,,,
NC_036092.1,Cyphia phyteuma,2041120,genomic DNA,173434,Cyphia phyteuma,142082-1,Campanulaceae,Cyphia,phyteuma,,Cyphia phyteuma,SPECIES,Accepted,,,
NC_036093.1,Cyphia schlechteri,2041121,genomic DNA,183788,Cyphia schlechteri,142099-1,Campanulaceae,Cyphia,schlechteri,,Cyphia schlechteri,SPECIES,Accepted,,,
NC_036094.1,Cyphia tortilis,2041122,genomic DNA,187672,Cyphia tortilis,142111-1,Campanulaceae,Cyphia,sylvatica,,Cyphia sylvatica,SPECIES,Synonym,,,
NC_036095.1,Grammatotheca bergiana,105189,genomic DNA,171493,Grammatotheca bergiana,142523-1,Campanulaceae,Grammatotheca,bergiana,,Grammatotheca bergiana,SPECIES,Accepted,,,
NC_036096.1,Lobelia baumannii,2041123,genomic DNA,162280,Lobelia baumannii,142985-1,Campanulaceae,Lobelia,baumannii,,Lobelia baumannii,SPECIES,Accepted,,,
NC_036097.1,Lobelia cardinalis,76578,genomic DNA,166665,Lobelia cardinalis,142115-2,Campanulaceae,Lobelia,cardinalis,,Lobelia cardinalis,SPECIES,Accepted,,,
NC_036098.1,Lobelia erinus,16430,genomic DNA,166019,Lobelia erinus,143240-1,Campanulaceae,Lobelia,erinus,,Lobelia erinus,SPECIES,Accepted,,,
NC_036099.1,Dodonaea viscosa,151065,genomic DNA,159375,Dodonaea viscosa,30058367-2,Sapindaceae,Dodonaea,viscosa,,Dodonaea viscosa,SPECIES,Accepted,,,
NC_036100.1,Primulina eburnea,1245227,genomic DNA,152963,Primulina eburnea,77113174-1,Gesneriaceae,Primulina,eburnea,,Primulina eburnea,SPECIES,Accepted,,,
NC_036101.1,Primulina liboensis,1205707,genomic DNA,152989,Primulina liboensis,77113036-1,Gesneriaceae,Primulina,liboensis,,Primulina liboensis,SPECIES,Accepted,,,
NC_036102.1,Sophora alopecuroides,200492,genomic DNA,154108,Sophora alopecuroides,518788-1,Fabaceae,Sophora,alopecuroides,,Sophora alopecuroides,SPECIES,Accepted,,,
NC_036109.1,Tibetia liangshanensis,1915067,genomic DNA,123372,Tibetia liangshanensis,946936-1,Fabaceae,Tibetia,forrestii,,Tibetia forrestii,SPECIES,Synonym,,,
NC_036110.1,Bunias erucago,763953,genomic DNA,153742,Bunias erucago,279698-1,Brassicaceae,Bunias,erucago,,Bunias erucago,SPECIES,Accepted,,,
NC_036111.1,Bunias orientalis,358661,genomic DNA,154012,Bunias orientalis,279703-1,Brassicaceae,Bunias,orientalis,,Bunias orientalis,SPECIES,Accepted,,,
NC_036112.1,Stipagrostis hirtigluma,348281,genomic DNA,138026,Stipagrostis hirtigluma,423902-1,Poaceae,Stipagrostis,hirtigluma,,Stipagrostis hirtigluma,SPECIES,Accepted,,,
NC_036113.1,Loudetia simplex,318917,genomic DNA,138600,Loudetia simplex,407627-1,Poaceae,Loudetia,simplex,,Loudetia simplex,SPECIES,Accepted,,,
NC_036114.1,Paspalum paniculatum,158147,genomic DNA,157507,Paspalum paniculatum,184526-2,Poaceae,Paspalum,paniculatum,,Paspalum paniculatum,SPECIES,Accepted,,,
NC_036115.1,Tristachya humbertii,1671114,genomic DNA,139098,Tristachya humbertii,425483-1,Poaceae,Tristachya,humbertii,,Tristachya humbertii,SPECIES,Accepted,,,
NC_036116.1,Streptostachys asperifolia,158165,genomic DNA,140576,Streptostachys asperifolia,423971-1,Poaceae,Streptostachys,asperifolia,,Streptostachys asperifolia,SPECIES,Accepted,,,
NC_036117.1,Sartidia isaloensis,1478600,genomic DNA,138607,Sartidia isaloensis,77150109-1,Poaceae,Sartidia,isaloensis,,Sartidia isaloensis,SPECIES,Accepted,,,
NC_036118.1,Saccharum hildebrandtii,2041603,genomic DNA,140901,Saccharum hildebrandtii,909656-1,Poaceae,Saccharum,hildebrandtii,,Saccharum hildebrandtii,SPECIES,Accepted,,,
NC_036119.1,Pseudolasiacis leptolomoides,1565112,genomic DNA,140480,Pseudolasiacis leptolomoides,412004-1,Poaceae,Panicum,leptolomoides,,Panicum leptolomoides,SPECIES,Homotypic_Synonym,,,
NC_036120.1,Panicum pygmaeum,1056933,genomic DNA,140996,Panicum pygmaeum,412847-1,Poaceae,Panicum,pygmaeum,,Panicum pygmaeum,SPECIES,Accepted,,,
NC_036121.1,Panicum lycopodioides,2041602,genomic DNA,138954,Panicum lycopodioides,412091-1,Poaceae,Panicum,lycopodioides,,Panicum lycopodioides,SPECIES,Accepted,,,
NC_036122.1,Merxmuellera tsaratananensis,1671078,genomic DNA,136522,Merxmuellera tsaratananensis,408382-1,Poaceae,Merxmuellera,tsaratananensis,,Merxmuellera tsaratananensis,SPECIES,Accepted,,,
NC_036123.1,Lasiacis nigra,416047,genomic DNA,140431,Lasiacis nigra,135709-2,Poaceae,Lasiacis,nigra,,Lasiacis nigra,SPECIES,Accepted,,,
NC_036124.1,Hildaea pallens,1718245,genomic DNA,139145,Hildaea pallens,405749-1,Poaceae,Ichnanthus,pallens,,Ichnanthus pallens,SPECIES,Homotypic_Synonym,,,
NC_036125.1,Homolepis aturensis,997066,genomic DNA,138757,Homolepis aturensis,123763-2,Poaceae,Homolepis,aturensis,,Homolepis aturensis,SPECIES,Accepted,,,
NC_036126.1,Entolasia imbricata,1755048,genomic DNA,140721,Entolasia imbricata,400688-1,Poaceae,Entolasia,imbricata,,Entolasia imbricata,SPECIES,Accepted,,,
NC_036127.1,Echinochloa ugandensis,1755046,genomic DNA,139592,Echinochloa ugandensis,399751-1,Poaceae,Echinochloa,ugandensis,,Echinochloa ugandensis,SPECIES,Accepted,,,
NC_036128.1,Echinochloa stagnina,338578,genomic DNA,139886,Echinochloa stagnina,399746-1,Poaceae,Echinochloa,stagnina,,Echinochloa stagnina,SPECIES,Accepted,,,
NC_036129.1,Axonopus ramosus,1262099,genomic DNA,139596,Axonopus ramosus,27407-2,Poaceae,Axonopus,ramosus,,Axonopus ramosus,SPECIES,Accepted,,,
NC_036130.1,Aristida rufescens,1485642,genomic DNA,137659,Aristida rufescens,389744-1,Poaceae,Aristida,rufescens,,Aristida rufescens,SPECIES,Accepted,,,
