Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
MK994858.1,16S ribosomal RNA,genomic DNA,1491,Fordiophyton longipes,568707-1,Melastomataceae,Fordiophyton,longipes,,False,Fordiophyton longipes,2565722
MK994785.1,rrn16,genomic DNA,1491,Fordiophyton peperomiifolium,972835-1,Melastomataceae,Fordiophyton,peperomiifolium,,False,Fordiophyton peperomiifolium,1671321
MK994815.1,rrn16,genomic DNA,1491,Fordiophyton repens,568710-1,Melastomataceae,Fordiophyton,repens,,False,Fordiophyton repens,2293661
MK994786.1,16S ribosomal RNA,genomic DNA,1491,Fordiophyton sp.,26334-1,Melastomataceae,Fordiophyton,,,False,Fordiophyton sp. QJZ-2019,2654436
MK994816.1,16S ribosomal RNA,genomic DNA,1491,Fordiophyton strictum,568711-1,Melastomataceae,Fordiophyton,strictum,,False,Fordiophyton strictum,2136553
MK994839.1,16S ribosomal RNA,genomic DNA,1491,Fordiophyton zhuangiae,77159141-1,Melastomataceae,Fordiophyton,zhuangiae,,False,Fordiophyton zhuangiae,1984856
MK994886.1,16S ribosomal RNA,genomic DNA,1491,Heteroblemma serpens,77135706-1,Melastomataceae,Heteroblemma,serpens,,False,Heteroblemma serpens,2586937
MT606177.1,16S ribosomal RNA,genomic DNA,1491,Heterocentron elegans,121047-2,Melastomataceae,Heterocentron,elegans,,False,Heterocentron elegans,130508
NC_051000.1,16S ribosomal RNA,genomic DNA,1491,Heterocentron elegans,121047-2,Melastomataceae,Heterocentron,elegans,,False,Heterocentron elegans,130508
MK994894.1,rrn16,genomic DNA,1491,Macrolenes pachygyna,569900-1,Melastomataceae,Macrolenes,pachygyna,,False,Macrolenes pachygyna,2586952
MK994882.1,16S ribosomal RNA,genomic DNA,1491,Medinilla amplectens,940680-1,Melastomataceae,Medinilla,amplectens,,False,Medinilla amplectens,2586938
MK994880.1,16S ribosomal RNA,genomic DNA,1491,Medinilla beamanii,940666-1,Melastomataceae,Medinilla,beamanii,,False,Medinilla beamanii,2293663
MK994809.1,16S ribosomal RNA,genomic DNA,1491,Medinilla fengii,570188-1,Melastomataceae,Medinilla,fengii,,False,Medinilla fengii,2136592
NC_049130.1,rrn16,genomic DNA,1491,Medinilla magnifica,570289-1,Melastomataceae,Medinilla,magnifica,,False,Medinilla magnifica,1799599
MT043350.1,16S ribosomal RNA,genomic DNA,1491,Medinilla magnifica,570289-1,Melastomataceae,Medinilla,magnifica,,False,Medinilla magnifica,1799599
MK994847.1,16S ribosomal RNA,genomic DNA,1491,Medinilla petelotii,570390-1,Melastomataceae,Medinilla,petelotii,,False,Medinilla petelotii,2586939
MK994885.1,16S ribosomal RNA,genomic DNA,1491,Medinilla sp.,570456-1,Melastomataceae,Medinilla,,,True,Medinilla speciosa,2293665
MK994913.1,16S ribosomal RNA,genomic DNA,1491,Memecylon ligustrifolium,571638-1,Melastomataceae,Memecylon,ligustrifolium,,False,Memecylon ligustrifolium,1009492
NC_043809.1,16S ribosomal RNA,genomic DNA,1491,Memecylon pauciflorum,571748-1,Melastomataceae,Memecylon,pauciflorum,,False,Memecylon pauciflorum,672974
MK726029.1,16S ribosomal RNA,genomic DNA,1491,Memecylon pauciflorum,571748-1,Melastomataceae,Memecylon,pauciflorum,,False,Memecylon pauciflorum,672974
MK994895.1,16S ribosomal RNA,genomic DNA,1491,Ochthocharis bornensis,573931-1,Melastomataceae,Ochthocharis,bornensis,,False,Ochthocharis bornensis,2654438
MK994792.1,16S ribosomal RNA,genomic DNA,1491,Oxyspora balansae,912917-1,Melastomataceae,Oxyspora,balansae,,False,Allomorphia balansae,2293641
MK994819.1,16S ribosomal RNA,genomic DNA,1491,Oxyspora paniculata,574548-1,Melastomataceae,Oxyspora,paniculata,,False,Oxyspora paniculata,1898882
MK994891.1,rrn16,genomic DNA,1491,Oxyspora sp.,26516-1,Melastomataceae,Oxyspora,,,False,Allomorphia sp. Liu 681,2654433
MK994853.1,16S ribosomal RNA,genomic DNA,1491,Oxyspora teretipetiolata,77086847-1,Melastomataceae,Oxyspora,teretipetiolata,,False,Oxyspora teretipetiolata,2293666
MK994903.1,rrn16,genomic DNA,1491,Oxyspora urophylla,77121883-1,Melastomataceae,Oxyspora,urophylla,,False,Allomorphia urophylla,1898638
MK994849.1,16S ribosomal RNA,genomic DNA,1491,Oxyspora urophylla,77121883-1,Melastomataceae,Oxyspora,urophylla,,False,Allomorphia urophylla,1898638
MK994795.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis cavaleriei,574697-1,Melastomataceae,Phyllagathis,cavaleriei,,False,Phyllagathis cavaleriei,2136660
MK994854.1,rrn16,genomic DNA,1491,Phyllagathis cavaleriei var. wilsoniana,77178126-1,Melastomataceae,Phyllagathis,cavaleriei,wilsoniana,False,Phyllagathis cavaleriei var. wilsoniana,2488825
MK994864.1,rrn16,genomic DNA,1491,Phyllagathis cymigera,904924-1,Melastomataceae,Phyllagathis,cymigera,,False,Phyllagathis cymigera,2488826
MK994830.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis elattandra,574701-1,Melastomataceae,Phyllagathis,elattandra,,False,Phyllagathis elattandra,2293667
MK994811.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis erecta,914414-1,Melastomataceae,Phyllagathis,erecta,,False,Phyllagathis erecta,2293668
MK994818.1,rrn16,genomic DNA,1491,Phyllagathis fengii,941267-1,Melastomataceae,Phyllagathis,fengii,,False,Phyllagathis fengii,1843295
MK994779.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis gigantifolia,574704-1,Melastomataceae,Phyllagathis,gigantifolia,,False,Phyllagathis gigantifolia,2293669
MK994796.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis gracilis,914416-1,Melastomataceae,Phyllagathis,gracilis,,False,Phyllagathis gracilis,2293670
MK994918.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis gymnantha,574707-1,Melastomataceae,Phyllagathis,gymnantha,,False,Phyllagathis gymnantha,119946
MK994905.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis hispidissima,914418-1,Melastomataceae,Phyllagathis,hispidissima,,False,Phyllagathis hispidissima,1671327
MK994857.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis hispidissima,914418-1,Melastomataceae,Phyllagathis,hispidissima,,False,Phyllagathis hispidissima,1671327
MK994924.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis lii,77162288-1,Melastomataceae,Phyllagathis,lii,,False,Phyllagathis lii,2586941
MK994914.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis melastomatoides,574715-1,Melastomataceae,Phyllagathis,melastomatoides,,False,Phyllagathis melastomatoides,2293677
MK994916.1,rrn16,genomic DNA,1491,Phyllagathis millelunata,77162289-1,Melastomataceae,Phyllagathis,millelunata,,False,Phyllagathis millelunata,2488827
MK994915.1,rrn16,genomic DNA,1491,Phyllagathis osmantha,20012094-1,Melastomataceae,Phyllagathis,osmantha,,False,Phyllagathis osmantha,2488828
MK994865.1,rrn16,genomic DNA,1491,Phyllagathis ovalifolia,574718-1,Melastomataceae,Phyllagathis,ovalifolia,,False,Phyllagathis calisaurea,2586940
MK994814.1,rrn16,genomic DNA,1491,Phyllagathis ovalifolia,574718-1,Melastomataceae,Phyllagathis,ovalifolia,,False,Phyllagathis ovalifolia,2136459
MK994919.1,rrn16,genomic DNA,1491,Phyllagathis prostrata,940296-1,Melastomataceae,Phyllagathis,prostrata,,False,Phyllagathis prostrata,2488829
MK994921.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis rajah,77145883-1,Melastomataceae,Phyllagathis,rajah,,False,Phyllagathis rajah,2488830
MK994912.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis rotundifolia,574722-1,Melastomataceae,Phyllagathis,rotundifolia,,False,Phyllagathis rotundifolia,983942
MK994890.1,rrn16,genomic DNA,1491,Phyllagathis rufa,20012096-1,Melastomataceae,Phyllagathis,rufa,,False,Phyllagathis rufa,2586942
MK994911.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis scortechinii,574724-1,Melastomataceae,Phyllagathis,scortechinii,,False,Phyllagathis scortechinii,2293680
MK994926.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis sessilifolia,940297-1,Melastomataceae,Phyllagathis,sessilifolia,,False,Phyllagathis sessilifolia,2586943
MK994840.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis setotheca,574725-1,Melastomataceae,Phyllagathis,setotheca,,False,Phyllagathis setotheca var. setotuba,2293682
MK994859.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis sp.,326983-2,Melastomataceae,Phyllagathis,,,False,Phyllagathis sp. QJZ-2019,2654432
MK994925.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis sp.,326983-2,Melastomataceae,Phyllagathis,,,False,Phyllagathis sp. QJZ-2019,2654432
MK994920.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis stellata,77188061-1,Melastomataceae,Phyllagathis,stellata,,False,Phyllagathis stellata,2488831
MK994793.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis stenophylla,574726-1,Melastomataceae,Phyllagathis,stenophylla,,False,Phyllagathis stenophylla,2293683
MK994927.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis suberalata,940298-1,Melastomataceae,Phyllagathis,suberalata,,False,Phyllagathis suberalata,2136461
MK994928.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis suberalata,940298-1,Melastomataceae,Phyllagathis,suberalata,,False,Phyllagathis suberalata,2136461
MK994782.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis tentaculifera,940300-1,Melastomataceae,Phyllagathis,tentaculifera,,False,Phyllagathis tentaculifera,2583032
MK994906.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis tentaculifera,940300-1,Melastomataceae,Phyllagathis,tentaculifera,,False,Phyllagathis tentaculifera,2583032
MK994817.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis tetrandra,574729-1,Melastomataceae,Phyllagathis,tetrandra,,False,Phyllagathis tetrandra,2136462
MK994812.1,16S ribosomal RNA,genomic DNA,1491,Phyllagathis velutina,914420-1,Melastomataceae,Phyllagathis,velutina,,False,Phyllagathis velutina,2293685
MK994781.1,rrn16,genomic DNA,1491,Phyllagathis wallacei,77162295-1,Melastomataceae,Phyllagathis,wallacei,,False,Phyllagathis wallacei,2586944
MK994851.1,16S ribosomal RNA,genomic DNA,1491,Plagiopetalum esquirolii,574740-1,Melastomataceae,Plagiopetalum,esquirolii,,False,Plagiopetalum esquirolii,1898884
MK994902.1,16S ribosomal RNA,genomic DNA,1491,Plagiopetalum serratum,574744-1,Melastomataceae,Plagiopetalum,serratum,,False,Plagiopetalum serratum,2586945
MT700492.1,16S ribosomal RNA,genomic DNA,1491,Pleroma semidecandrum,574868-1,Melastomataceae,Pleroma,semidecandrum,,False,Pleroma semidecandrum,596822
NC_053325.1,16S ribosomal RNA,genomic DNA,1491,Pleroma semidecandrum,574868-1,Melastomataceae,Pleroma,semidecandrum,,False,Pleroma semidecandrum,596822
MK726030.1,16S ribosomal RNA,genomic DNA,1491,Pleroma urvilleanum,77206410-1,Melastomataceae,Pleroma,urvilleanum,,False,Pleroma urvilleanum,40009
NC_043810.1,16S ribosomal RNA,genomic DNA,1491,Pleroma urvilleanum,77206410-1,Melastomataceae,Pleroma,urvilleanum,,False,Pleroma urvilleanum,40009
MK994848.1,16S ribosomal RNA,genomic DNA,1491,Pseudodissochaeta assamica,574964-1,Melastomataceae,Pseudodissochaeta,assamica,,False,Medinilla assamica,2293662
MK994850.1,16S ribosomal RNA,genomic DNA,1491,Pseudodissochaeta lanceata,574965-1,Melastomataceae,Pseudodissochaeta,lanceata,,False,Medinilla lanceata,1679295
MK994778.1,16S ribosomal RNA,genomic DNA,1491,Pseudodissochaeta septentrionalis,574966-1,Melastomataceae,Pseudodissochaeta,septentrionalis,,False,Medinilla septentrionalis,1603817
MK994896.1,16S ribosomal RNA,genomic DNA,1491,Pternandra tesellata,575005-1,Melastomataceae,Pternandra,tesellata,,False,Pternandra tessellata,2654440
MK994877.1,16S ribosomal RNA,genomic DNA,1491,Pternandra tuberculata,575007-1,Melastomataceae,Pternandra,tuberculata,,False,Pternandra korthalsiana,2654439
MK994810.1,16S ribosomal RNA,genomic DNA,1491,Sarcopyramis bodinieri,575629-1,Melastomataceae,Sarcopyramis,bodinieri,,False,Sarcopyramis bodinieri,2293687
MK994843.1,rrn16,genomic DNA,1491,Sarcopyramis napalensis,575639-1,Melastomataceae,Sarcopyramis,napalensis,,False,Sarcopyramis napalensis,2136672
MK994868.1,16S ribosomal RNA,genomic DNA,1491,Sarcopyramis napalensis,575639-1,Melastomataceae,Sarcopyramis,napalensis,,False,Sarcopyramis napalensis,2136672
MK994794.1,16S ribosomal RNA,genomic DNA,1491,Scorpiothyrsus erythrotrichus,575650-1,Melastomataceae,Scorpiothyrsus,erythrotrichus,,False,Scorpiothyrsus oligotrichus,2293689
MK994866.1,16S ribosomal RNA,genomic DNA,1491,Scorpiothyrsus shangszeensis,905235-1,Melastomataceae,Scorpiothyrsus,shangszeensis,,False,Scorpiothyrsus shangszeensis,2583033
MK994893.1,16S ribosomal RNA,genomic DNA,1491,Sonerila borneensis,575718-1,Melastomataceae,Sonerila,borneensis,,False,Sonerila borneensis,2586946
MK994862.1,16S ribosomal RNA,genomic DNA,1491,Sonerila cantonensis,575731-1,Melastomataceae,Sonerila,cantonensis,,False,Sonerila yunnanensis,2586949
MK994791.1,16S ribosomal RNA,genomic DNA,1491,Sonerila cantonensis,575731-1,Melastomataceae,Sonerila,cantonensis,,False,Sonerila cantonensis,1843297
MK994900.1,16S ribosomal RNA,genomic DNA,1491,Sonerila parviflora,575847-1,Melastomataceae,Sonerila,parviflora,,False,Sonerila parviflora,2586947
MK994876.1,rrn16,genomic DNA,1491,Sonerila plagiocardia,575857-1,Melastomataceae,Sonerila,plagiocardia,,False,Sonerila plagiocardia,2136678
MK994789.1,16S ribosomal RNA,genomic DNA,1491,Sonerila plagiocardia,575857-1,Melastomataceae,Sonerila,plagiocardia,,False,Sonerila plagiocardia,2136678
MK994884.1,16S ribosomal RNA,genomic DNA,1491,Sonerila pulchella,575861-1,Melastomataceae,Sonerila,pulchella,,False,Sonerila pulchella,2136472
MK994892.1,16S ribosomal RNA,genomic DNA,1491,Sonerila velutina,575910-1,Melastomataceae,Sonerila,velutina,,False,Sonerila velutina,2586948
MK994901.1,16S ribosomal RNA,genomic DNA,1491,Sporoxeia clavicalcarata,905313-1,Melastomataceae,Sporoxeia,clavicalcarata,,False,Sporoxeia clavicalcarata,2586950
MK994904.1,16S ribosomal RNA,genomic DNA,1491,Sporoxeia petelotii,948218-1,Melastomataceae,Sporoxeia,petelotii,,False,Sporoxeia petelotii,2583034
MK994820.1,16S ribosomal RNA,genomic DNA,1491,Sporoxeia sciadophila,575994-1,Melastomataceae,Sporoxeia,sciadophila,,False,Sporoxeia latifolia,1898937
MK994860.1,16S ribosomal RNA,genomic DNA,1491,Styrophyton caudatum,576077-1,Melastomataceae,Styrophyton,caudatum,,False,Styrophyton caudatum,2136684
MK994826.1,rrn16,genomic DNA,1491,Tashiroea amoena,77199697-1,Melastomataceae,Tashiroea,amoena,,False,Tashiroea amoena,2293648
MK994838.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea amoena,77199697-1,Melastomataceae,Tashiroea,amoena,,False,Tashiroea amoena,2293648
MK994829.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea biglandularis,77199698-1,Melastomataceae,Tashiroea,biglandularis,,False,Tashiroea biglandularis,2293649
MK994787.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea nudipes,77199700-1,Melastomataceae,Tashiroea,nudipes,,False,Phyllagathis nudipes,1843296
MK994873.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea okinawensis,576110-1,Melastomataceae,Tashiroea,okinawensis,,False,Tashiroea okinawensis,2575258
MK994799.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea oligotricha,77199701-1,Melastomataceae,Tashiroea,oligotricha,,False,Phyllagathis oligotricha,2293678
MK994802.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea quadrangularis,77199702-1,Melastomataceae,Tashiroea,quadrangularis,,False,Tashiroea quadrangularis,1843293
MK994824.1,16S ribosomal RNA,genomic DNA,1491,Tashiroea sessilifolia,77199703-1,Melastomataceae,Tashiroea,sessilifolia,,False,Tashiroea sessilifolia,1603685
MK994837.1,rrn16,genomic DNA,1491,Tashiroea sinensis,576111-1,Melastomataceae,Tashiroea,sinensis,,False,Tashiroea sinensis,1843294
MK994870.1,rrn16,genomic DNA,1491,Tashiroea yaeyamensis,576112-1,Melastomataceae,Tashiroea,yaeyamensis,,False,Tashiroea yaeyamensis,2293657
MF663760.1,16S ribosomal RNA,genomic DNA,1491,Tigridiopalma magnifica,576545-1,Melastomataceae,Tigridiopalma,magnifica,,False,Tigridiopalma magnifica,1671323
NC_036021.1,16S ribosomal RNA,genomic DNA,1491,Tigridiopalma magnifica,576545-1,Melastomataceae,Tigridiopalma,magnifica,,False,Tigridiopalma magnifica,1671323
NC_048994.1,rrn16,genomic DNA,1491,Aglaia odorata,577227-1,Meliaceae,Aglaia,odorata,,False,Aglaia odorata,210347
MN106246.1,rrn16,genomic DNA,1491,Aglaia odorata,577227-1,Meliaceae,Aglaia,odorata,,False,Aglaia odorata,210347
NC_048996.1,16S ribosomal RNA,genomic DNA,1491,Aphanamixis polystachya,577579-1,Meliaceae,Aphanamixis,polystachya,,False,Aphanamixis polystachya,201010
MN106249.1,rrn16,genomic DNA,1491,Aphanamixis polystachya,577579-1,Meliaceae,Aphanamixis,polystachya,,False,Aphanamixis polystachya,201010
MF401522.1,rrn16,genomic DNA,1491,Carapa guianensis,45059-2,Meliaceae,Carapa,guianensis,,False,Carapa guianensis,201012
NC_037251.1,rrn16,genomic DNA,1491,Cedrela odorata,51010-2,Meliaceae,Cedrela,odorata,,True,Cedrela odorata,124947
MG724915.1,rrn16,genomic DNA,1491,Cedrela odorata,51010-2,Meliaceae,Cedrela,odorata,,True,Cedrela odorata,124947
MN126582.1,rrn16,genomic DNA,1491,Cipadessa baccifera,577971-1,Meliaceae,Cipadessa,baccifera,,False,Cipadessa cinerascens,1045287
MK058683.1,16S ribosomal RNA,genomic DNA,1491,Entandrophragma caudatum,578402-1,Meliaceae,Entandrophragma,caudatum,,False,Entandrophragma caudatum,155636
NC_043862.1,16S ribosomal RNA,genomic DNA,1491,Entandrophragma caudatum,578402-1,Meliaceae,Entandrophragma,caudatum,,False,Entandrophragma caudatum,155636
KY923074.1,rrn16,genomic DNA,1491,Entandrophragma cylindricum,578406-1,Meliaceae,Entandrophragma,cylindricum,,False,Entandrophragma cylindricum,179994
MW246151.1,16S ribosomal RNA,genomic DNA,1491,Heynea velutina,578839-1,Meliaceae,Heynea,velutina,,False,Heynea velutina,2753878
MW246152.1,16S ribosomal RNA,genomic DNA,1491,Heynea velutina,578839-1,Meliaceae,Heynea,velutina,,False,Heynea velutina,2753878
MK058684.1,16S ribosomal RNA,genomic DNA,1491,Khaya madagascariensis,578861-1,Meliaceae,Khaya,madagascariensis,,False,Khaya madagascariensis,2590898
NC_043863.1,16S ribosomal RNA,genomic DNA,1491,Khaya madagascariensis,578861-1,Meliaceae,Khaya,madagascariensis,,False,Khaya madagascariensis,2590898
KX364458.1,rrn16,genomic DNA,1491,Khaya senegalensis,578867-1,Meliaceae,Khaya,senegalensis,,False,Khaya senegalensis,587579
NC_050650.1,16S ribosomal RNA,genomic DNA,1491,Melia azedarach,578949-1,Meliaceae,Melia,azedarach,,False,Melia azedarach,155640
MT460410.1,16S ribosomal RNA,genomic DNA,1491,Melia azedarach,578949-1,Meliaceae,Melia,azedarach,,False,Melia azedarach,155640
NC_039592.1,rrn16,genomic DNA,1490,Toona hexandra,579304-1,Meliaceae,Toona,hexandra,,False,Toona ciliata,67918
MG813875.1,rrn16,genomic DNA,1490,Toona hexandra,579304-1,Meliaceae,Toona,hexandra,,False,Toona ciliata,67918
MW401816.1,rrn16,genomic DNA,1490,Toona sinensis,579315-1,Meliaceae,Toona,sinensis,,False,Toona sinensis,443222
MH298221.1,16S ribosomal RNA,genomic DNA,1491,Menispermum canadense,581040-1,Menispermaceae,Menispermum,canadense,,False,Menispermum canadense,49681
NC_048451.1,16S ribosomal RNA,genomic DNA,1491,Menispermum canadense,581040-1,Menispermaceae,Menispermum,canadense,,False,Menispermum canadense,49681
MH298220.1,16S ribosomal RNA,genomic DNA,1492,Menispermum dauricum,581056-1,Menispermaceae,Menispermum,dauricum,,False,Menispermum dauricum,49683
NC_042371.1,16S ribosomal RNA,genomic DNA,1492,Menispermum dauricum,581056-1,Menispermaceae,Menispermum,dauricum,,False,Menispermum dauricum,49683
MN539265.1,rrn16,genomic DNA,1491,Pericampylus glaucus,581274-1,Menispermaceae,Pericampylus,glaucus,,False,Pericampylus glaucus,152355
NC_046846.1,16S ribosomal RNA,genomic DNA,1491,Pericampylus glaucus,581274-1,Menispermaceae,Pericampylus,glaucus,,False,Pericampylus glaucus,152355
NC_046941.1,16S ribosomal RNA,genomic DNA,1491,Sinomenium acutum,581373-1,Menispermaceae,Sinomenium,acutum,,False,Sinomenium acutum,152363
MN626719.1,rrn16,genomic DNA,1491,Sinomenium acutum,581373-1,Menispermaceae,Sinomenium,acutum,,False,Sinomenium acutum,152363
MW145397.1,16S ribosomal RNA,genomic DNA,1491,Stephania dielsiana,581414-1,Menispermaceae,Stephania,dielsiana,,False,Stephania dielsiana,1501458
NC_054337.1,16S ribosomal RNA,genomic DNA,1491,Stephania dielsiana,581414-1,Menispermaceae,Stephania,dielsiana,,False,Stephania dielsiana,1501458
NC_029432.1,rrn16,genomic DNA,1491,Stephania japonica,581449-1,Menispermaceae,Stephania,japonica,,False,Stephania japonica,461633
KU204903.1,rrn16,genomic DNA,1491,Stephania japonica,581449-1,Menispermaceae,Stephania,japonica,,False,Stephania japonica,461633
MN654112.1,16S ribosomal RNA,genomic DNA,1491,Stephania kwangsiensis,581451-1,Menispermaceae,Stephania,kwangsiensis,,False,Stephania kwangsiensis,1501466
NC_048524.1,16S ribosomal RNA,genomic DNA,1491,Stephania kwangsiensis,581451-1,Menispermaceae,Stephania,kwangsiensis,,False,Stephania kwangsiensis,1501466
MT859132.1,rrn16,genomic DNA,1491,Stephania tetrandra,581493-1,Menispermaceae,Stephania,tetrandra,,False,Stephania tetrandra,425106
NC_050924.1,16S ribosomal RNA,genomic DNA,1491,Stephania tetrandra,581493-1,Menispermaceae,Stephania,tetrandra,,False,Stephania tetrandra,425106
MH201540.1,16S ribosomal RNA,genomic DNA,1490,Menyanthes trifoliata,50970102-1,Menyanthaceae,Menyanthes,trifoliata,,False,Menyanthes trifoliata,28525
NC_041436.1,rrn16,genomic DNA,1490,Menyanthes trifoliata,50970102-1,Menyanthaceae,Menyanthes,trifoliata,,False,Menyanthes trifoliata,28525
NC_041481.1,rrn16,genomic DNA,1490,Nymphoides coreana,370213-1,Menyanthaceae,Nymphoides,coreana,,False,Nymphoides coreana,1118407
MH201536.1,rrn16,genomic DNA,1490,Nymphoides coreana,370213-1,Menyanthaceae,Nymphoides,coreana,,False,Nymphoides coreana,1118407
MH201539.1,rrn16,genomic DNA,1490,Nymphoides coronata,77143650-1,Menyanthaceae,Nymphoides,coronata,,False,Nymphoides coronata,2483298
NC_041484.1,rrn16,genomic DNA,1490,Nymphoides coronata,77143650-1,Menyanthaceae,Nymphoides,coronata,,False,Nymphoides coronata,2483298
NC_041483.1,rrn16,genomic DNA,1490,Nymphoides crenata,370190-1,Menyanthaceae,Nymphoides,crenata,,False,Nymphoides crenata,435377
MH201538.1,rrn16,genomic DNA,1490,Nymphoides crenata,370190-1,Menyanthaceae,Nymphoides,crenata,,False,Nymphoides crenata,435377
NC_041482.1,rrn16,genomic DNA,1490,Nymphoides hydrophylla,370200-1,Menyanthaceae,Nymphoides,hydrophylla,,False,Nymphoides hydrophylla,435380
MH201537.1,rrn16,genomic DNA,1490,Nymphoides hydrophylla,370200-1,Menyanthaceae,Nymphoides,hydrophylla,,False,Nymphoides hydrophylla,435380
MH201535.1,rrn16,genomic DNA,1490,Nymphoides indica,1182548-2,Menyanthaceae,Nymphoides,indica,,False,Nymphoides indica,105901
NC_041480.1,rrn16,genomic DNA,1490,Nymphoides simulans,20010413-1,Menyanthaceae,Nymphoides,simulans,,False,Nymphoides simulans,1118417
MH201534.1,rrn16,genomic DNA,1490,Nymphoides simulans,20010413-1,Menyanthaceae,Nymphoides,simulans,,False,Nymphoides simulans,1118417
MH286307.1,16S ribosomal RNA,genomic DNA,1493,Microtea debilis,676291-1,Microteaceae,Microtea,debilis,,False,Microtea debilis,696524
U67742.1,16S ribosomal RNA,genomic DNA,1383,Mitrastemon yamamotoi,581721-1,Mitrastemonaceae,Mitrastemon,yamamotoi,,False,Mitrastemon yamamotoi,51498
MH286335.1,rrn16,genomic DNA,1492,Glinus lotoides var. virens,60475030-2,Molluginaceae,Glinus,lotoides,virens,False,Glinus dahomensis,2518626
MH286347.1,16S ribosomal RNA,genomic DNA,1686,Hypertelis spergulacea,362113-1,Molluginaceae,Hypertelis,spergulacea,,False,Hypertelis spergulacea,764270
MH286326.1,rrn16,genomic DNA,1498,Pharnaceum aurantium,363888-1,Molluginaceae,Pharnaceum,aurantium,,False,Pharnaceum aurantium,2518628
MH118529.1,16S ribosomal RNA,genomic DNA,1491,Allaeanthus kurzii,850285-1,Moraceae,Allaeanthus,kurzii,,False,Broussonetia kurzii,1867291
NC_041637.1,16S ribosomal RNA,genomic DNA,1491,Allaeanthus kurzii,850285-1,Moraceae,Allaeanthus,kurzii,,False,Broussonetia kurzii,1867291
MH189566.1,16S ribosomal RNA,genomic DNA,1491,Allaeanthus luzonicus,582586-1,Moraceae,Allaeanthus,luzonicus,,False,Broussonetia luzonica,1968119
NC_047180.1,16S ribosomal RNA,genomic DNA,1491,Allaeanthus luzonicus,582586-1,Moraceae,Allaeanthus,luzonicus,,False,Broussonetia luzonica,1968119
MH606237.1,16S ribosomal RNA,genomic DNA,1491,Antiaris toxicaria,850341-1,Moraceae,Antiaris,toxicaria,,False,Antiaris toxicaria,241857
NC_042884.1,16S ribosomal RNA,genomic DNA,1491,Antiaris toxicaria,850341-1,Moraceae,Antiaris,toxicaria,,False,Antiaris toxicaria,241857
MW149075.1,16S ribosomal RNA,genomic DNA,1491,Artocarpus altilis,582598-1,Moraceae,Artocarpus,altilis,,False,Artocarpus camansi,709039
NC_054247.1,16S ribosomal RNA,genomic DNA,1491,Artocarpus altilis,582598-1,Moraceae,Artocarpus,altilis,,False,Artocarpus camansi,709039
MK303549.1,rrn16,genomic DNA,1492,Artocarpus heterophyllus,850389-1,Moraceae,Artocarpus,heterophyllus,,False,Artocarpus heterophyllus,3489
MN720648.1,16S ribosomal RNA,genomic DNA,1491,Artocarpus hypargyreus,850393-1,Moraceae,Artocarpus,hypargyreus,,False,Artocarpus hypargyreus,1955528
MT900597.1,16S ribosomal RNA,genomic DNA,1491,Artocarpus integer,582622-1,Moraceae,Artocarpus,integer,,False,Artocarpus integer,3490
MZ379793.1,16S ribosomal RNA,genomic DNA,1491,Artocarpus tonkinensis,582651-1,Moraceae,Artocarpus,tonkinensis,,False,Artocarpus tonkinensis,3492
MW465958.1,16S ribosomal RNA,genomic DNA,1491,Broussonetia  kazinoki,850852-1,Moraceae,Broussonetia,kazinoki,,False,Broussonetia x hanjiana,2817436
MW465960.1,16S ribosomal RNA,genomic DNA,1491,Broussonetia  kazinoki,850852-1,Moraceae,Broussonetia,kazinoki,,False,Broussonetia kazinoki,66380
